,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk
247,0.0,,,,,,57.0,,,,,29,note_off,,80.0,57.0,80.0,57119,59.498958333333334,480,0.0_14.0
248,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,57119,59.498958333333334,480,0.0_14.0
249,0.0,,,,,,45.0,,,,,0,note_off,,80.0,45.0,80.0,57119,59.498958333333334,480,0.0_14.0
250,0.0,,,,,,59.0,,,,,1,note_off,,80.0,59.0,80.0,57120,59.5,480,0.0_14.0
251,0.0,,,,,,54.0,,,,,0,note_off,,80.0,54.0,80.0,57120,59.5,480,0.0_14.0
252,0.0,,,,,,47.0,,,,,0,note_off,,80.0,47.0,80.0,57120,59.5,480,0.0_14.0
253,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,57120,59.5,480,0.0_14.0
254,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,57120,59.5,480,0.0_14.0
255,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,57120,59.5,480,0.0_14.0
256,0.0,,,,,,64.0,,,,,720,note_off,,80.0,64.0,80.0,57840,60.25,480,0.0_15.0
257,0.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,57840,60.25,480,0.0_15.0
258,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,57840,60.25,480,0.0_15.0
259,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,480,0.5,480,1.0_0.0
260,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,480,0.5,480,1.0_0.0
261,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,480,0.5,480,1.0_0.0
262,1.0,,,,,,,,640.0,,,120,pitchwheel,,,,,600,0.625,480,1.0_0.0
263,1.0,,,,,,,,640.0,,,0,pitchwheel,,,,,600,0.625,480,1.0_0.0
264,1.0,,,,,,,,640.0,,,0,pitchwheel,,,,,600,0.625,480,1.0_0.0
265,1.0,,,,,,,,1408.0,,,60,pitchwheel,,,,,660,0.6875,480,1.0_0.0
266,1.0,,,,,,,,1408.0,,,0,pitchwheel,,,,,660,0.6875,480,1.0_0.0
267,1.0,,,,,,,,1408.0,,,0,pitchwheel,,,,,660,0.6875,480,1.0_0.0
268,1.0,,,,,,64.0,,,,,60,note_off,,80.0,64.0,80.0,720,0.75,480,1.0_0.0
269,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,720,0.75,480,1.0_0.0
270,1.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,720,0.75,480,1.0_0.0
271,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,720,0.75,480,1.0_0.0
272,1.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,720,0.75,480,1.0_0.0
273,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,720,0.75,480,1.0_0.0
274,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,57840,60.25,480,0.0_15.0
275,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,57840,60.25,480,0.0_15.0
276,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,57840,60.25,480,0.0_15.0
277,0.0,,,,,,67.0,,,,,240,note_off,,80.0,67.0,80.0,58080,60.5,480,0.0_15.0
278,0.0,,,,,,62.0,,,,,0,note_off,,80.0,62.0,80.0,58080,60.5,480,0.0_15.0
279,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,58080,60.5,480,0.0_15.0
280,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,58200,60.625,480,0.0_15.0
281,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,58200,60.625,480,0.0_15.0
282,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,58200,60.625,480,0.0_15.0
283,0.0,,,,,,64.0,,,,,240,note_off,,80.0,64.0,80.0,58440,60.875,480,0.0_15.0
284,0.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,58440,60.875,480,0.0_15.0
285,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,58440,60.875,480,0.0_15.0
286,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,58560,61.0,480,0.0_15.0
287,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,58560,61.0,480,0.0_15.0
288,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,58560,61.0,480,0.0_15.0
289,0.0,,,,,,62.0,,,,,240,note_off,,80.0,62.0,80.0,58800,61.25,480,0.0_15.0
290,0.0,,,,,,57.0,,,,,0,note_off,,80.0,57.0,80.0,58800,61.25,480,0.0_15.0
291,0.0,,,,,,50.0,,,,,0,note_off,,80.0,50.0,80.0,58800,61.25,480,0.0_15.0
292,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,58800,61.25,480,0.0_15.0
293,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,58800,61.25,480,0.0_15.0
294,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,58800,61.25,480,0.0_15.0
295,0.0,,,,,,60.0,,,,,960,note_off,,80.0,60.0,80.0,59760,62.25,480,0.0_15.0
296,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,59760,62.25,480,0.0_15.0
297,0.0,,,,,,48.0,,,,,0,note_off,,80.0,48.0,80.0,59760,62.25,480,0.0_15.0
298,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,59760,62.25,480,0.0_15.0
299,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,59760,62.25,480,0.0_15.0
300,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,59760,62.25,480,0.0_15.0
301,0.0,,,,,,57.0,,,,,930,note_on,,95.0,57.0,95.0,60690,63.21875,480,0.0_15.0
302,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,60690,63.21875,480,0.0_15.0
303,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,60690,63.21875,480,0.0_15.0
304,0.0,,,,,,57.0,,,,,29,note_off,,80.0,57.0,80.0,60719,63.248958333333334,480,0.0_15.0
305,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,60719,63.248958333333334,480,0.0_15.0
306,0.0,,,,,,45.0,,,,,0,note_off,,80.0,45.0,80.0,60719,63.248958333333334,480,0.0_15.0
307,0.0,,,,,,59.0,,,,,1,note_off,,80.0,59.0,80.0,60720,63.25,480,0.0_15.0
308,0.0,,,,,,54.0,,,,,0,note_off,,80.0,54.0,80.0,60720,63.25,480,0.0_15.0
309,0.0,,,,,,47.0,,,,,0,note_off,,80.0,47.0,80.0,60720,63.25,480,0.0_15.0
310,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,60720,63.25,480,0.0_15.0
311,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,60720,63.25,480,0.0_15.0
312,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,60720,63.25,480,0.0_15.0
313,0.0,,,,,,64.0,,,,,720,note_off,,80.0,64.0,80.0,61440,64.0,480,0.0_16.0
314,0.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,61440,64.0,480,0.0_16.0
315,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,61440,64.0,480,0.0_16.0
316,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,720,0.75,480,1.0_0.0
317,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,720,0.75,480,1.0_0.0
318,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,720,0.75,480,1.0_0.0
319,1.0,,,,,,,,640.0,,,120,pitchwheel,,,,,840,0.875,480,1.0_0.0
320,1.0,,,,,,,,640.0,,,0,pitchwheel,,,,,840,0.875,480,1.0_0.0
321,1.0,,,,,,,,640.0,,,0,pitchwheel,,,,,840,0.875,480,1.0_0.0
322,1.0,,,,,,,,1408.0,,,60,pitchwheel,,,,,900,0.9375,480,1.0_0.0
323,1.0,,,,,,,,1408.0,,,0,pitchwheel,,,,,900,0.9375,480,1.0_0.0
324,1.0,,,,,,,,1408.0,,,0,pitchwheel,,,,,900,0.9375,480,1.0_0.0
325,1.0,,,,,,64.0,,,,,60,note_off,,80.0,64.0,80.0,960,1.0,480,1.0_0.0
326,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,960,1.0,480,1.0_0.0
327,1.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,960,1.0,480,1.0_0.0
328,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,960,1.0,480,1.0_0.0
329,1.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,960,1.0,480,1.0_0.0
330,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,960,1.0,480,1.0_0.0
331,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,61440,64.0,480,0.0_16.0
332,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,61440,64.0,480,0.0_16.0
333,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,61440,64.0,480,0.0_16.0
334,0.0,,,,,,67.0,,,,,240,note_off,,80.0,67.0,80.0,61680,64.25,480,0.0_16.0
335,0.0,,,,,,62.0,,,,,0,note_off,,80.0,62.0,80.0,61680,64.25,480,0.0_16.0
336,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,61680,64.25,480,0.0_16.0
337,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,61800,64.375,480,0.0_16.0
338,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,61800,64.375,480,0.0_16.0
339,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,61800,64.375,480,0.0_16.0
340,0.0,,,,,,64.0,,,,,240,note_off,,80.0,64.0,80.0,62040,64.625,480,0.0_16.0
341,0.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,62040,64.625,480,0.0_16.0
342,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,62040,64.625,480,0.0_16.0
343,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,62160,64.75,480,0.0_16.0
344,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,62160,64.75,480,0.0_16.0
345,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,62160,64.75,480,0.0_16.0
346,0.0,,,,,,62.0,,,,,240,note_off,,80.0,62.0,80.0,62400,65.0,480,0.0_16.0
347,0.0,,,,,,57.0,,,,,0,note_off,,80.0,57.0,80.0,62400,65.0,480,0.0_16.0
348,0.0,,,,,,50.0,,,,,0,note_off,,80.0,50.0,80.0,62400,65.0,480,0.0_16.0
349,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,62400,65.0,480,0.0_16.0
350,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,62400,65.0,480,0.0_16.0
351,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,62400,65.0,480,0.0_16.0
352,0.0,,,,,,60.0,,,,,360,note_off,,80.0,60.0,80.0,62760,65.375,480,0.0_16.0
353,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,62760,65.375,480,0.0_16.0
354,0.0,,,,,,48.0,,,,,0,note_off,,80.0,48.0,80.0,62760,65.375,480,0.0_16.0
355,0.0,,,,,,62.0,,,,,0,note_on,,95.0,62.0,95.0,62760,65.375,480,0.0_16.0
356,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,62760,65.375,480,0.0_16.0
357,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,62760,65.375,480,0.0_16.0
358,0.0,,,,,,62.0,,,,,360,note_off,,80.0,62.0,80.0,63120,65.75,480,0.0_16.0
359,0.0,,,,,,57.0,,,,,0,note_off,,80.0,57.0,80.0,63120,65.75,480,0.0_16.0
360,0.0,,,,,,50.0,,,,,0,note_off,,80.0,50.0,80.0,63120,65.75,480,0.0_16.0
361,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,63120,65.75,480,0.0_16.0
362,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,63120,65.75,480,0.0_16.0
363,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,63120,65.75,480,0.0_16.0
364,0.0,,,,,,60.0,,,,,240,note_off,,80.0,60.0,80.0,63360,66.0,480,0.0_16.0
365,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,63360,66.0,480,0.0_16.0
366,0.0,,,,,,48.0,,,,,0,note_off,,80.0,48.0,80.0,63360,66.0,480,0.0_16.0
367,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,63360,66.0,480,0.0_16.0
368,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,63360,66.0,480,0.0_16.0
369,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,63360,66.0,480,0.0_16.0
370,0.0,,,,,,59.0,,,,,960,note_off,,80.0,59.0,80.0,64320,67.0,480,0.0_16.0
371,0.0,,,,,,54.0,,,,,0,note_off,,80.0,54.0,80.0,64320,67.0,480,0.0_16.0
372,0.0,,,,,,47.0,,,,,0,note_off,,80.0,47.0,80.0,64320,67.0,480,0.0_16.0
373,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,64320,67.0,480,0.0_16.0
374,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,64320,67.0,480,0.0_16.0
375,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,64560,67.25,480,0.0_16.0
376,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,64560,67.25,480,0.0_16.0
377,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,64560,67.25,480,0.0_16.0
378,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,64560,67.25,480,0.0_16.0
379,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,64800,67.5,480,0.0_16.0
380,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,64800,67.5,480,0.0_16.0
381,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,64800,67.5,480,0.0_16.0
382,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,64800,67.5,480,0.0_16.0
383,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,65040,67.75,480,0.0_16.0
384,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,65040,67.75,480,0.0_16.0
385,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,65040,67.75,480,0.0_16.0
386,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,65040,67.75,480,0.0_16.0
387,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,65280,68.0,480,0.0_17.0
388,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,65280,68.0,480,0.0_17.0
389,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,65280,68.0,480,0.0_17.0
390,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,65280,68.0,480,0.0_17.0
391,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,65520,68.25,480,0.0_17.0
392,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,65520,68.25,480,0.0_17.0
393,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,65520,68.25,480,0.0_17.0
394,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,65520,68.25,480,0.0_17.0
395,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,65760,68.5,480,0.0_17.0
396,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,65760,68.5,480,0.0_17.0
397,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,65760,68.5,480,0.0_17.0
398,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,65760,68.5,480,0.0_17.0
399,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,66000,68.75,480,0.0_17.0
400,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,66000,68.75,480,0.0_17.0
401,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,66000,68.75,480,0.0_17.0
402,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,66000,68.75,480,0.0_17.0
403,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,66240,69.0,480,0.0_17.0
404,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,66240,69.0,480,0.0_17.0
405,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,66240,69.0,480,0.0_17.0
406,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,66240,69.0,480,0.0_17.0
407,0.0,,,,,,45.0,,,,,240,note_off,,80.0,45.0,80.0,66480,69.25,480,0.0_17.0
408,0.0,,,,,,40.0,,,,,0,note_off,,80.0,40.0,80.0,66480,69.25,480,0.0_17.0
409,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,66480,69.25,480,0.0_17.0
410,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,66480,69.25,480,0.0_17.0
411,0.0,,,,,,45.0,,,,,240,note_off,,80.0,45.0,80.0,66720,69.5,480,0.0_17.0
412,0.0,,,,,,40.0,,,,,0,note_off,,80.0,40.0,80.0,66720,69.5,480,0.0_17.0
413,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,66720,69.5,480,0.0_17.0
414,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,66720,69.5,480,0.0_17.0
415,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,66720,69.5,480,0.0_17.0
416,0.0,,,,,,52.0,,,,,240,note_off,,80.0,52.0,80.0,66960,69.75,480,0.0_17.0
417,0.0,,,,,,45.0,,,,,0,note_off,,80.0,45.0,80.0,66960,69.75,480,0.0_17.0
418,0.0,,,,,,40.0,,,,,0,note_off,,80.0,40.0,80.0,66960,69.75,480,0.0_17.0
419,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,66960,69.75,480,0.0_17.0
420,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,66960,69.75,480,0.0_17.0
421,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,66960,69.75,480,0.0_17.0
422,0.0,,,,,,52.0,,,,,240,note_off,,80.0,52.0,80.0,67200,70.0,480,0.0_17.0
423,0.0,,,,,,45.0,,,,,0,note_off,,80.0,45.0,80.0,67200,70.0,480,0.0_17.0
424,0.0,,,,,,40.0,,,,,0,note_off,,80.0,40.0,80.0,67200,70.0,480,0.0_17.0
425,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,67200,70.0,480,0.0_17.0
426,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,67200,70.0,480,0.0_17.0
427,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,67200,70.0,480,0.0_17.0
428,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,67200,70.0,480,0.0_17.0
429,0.0,,,,,,57.0,,,,,240,note_off,,80.0,57.0,80.0,67440,70.25,480,0.0_17.0
430,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,67440,70.25,480,0.0_17.0
431,0.0,,,,,,45.0,,,,,0,note_off,,80.0,45.0,80.0,67440,70.25,480,0.0_17.0
432,0.0,,,,,,40.0,,,,,0,note_off,,80.0,40.0,80.0,67440,70.25,480,0.0_17.0
433,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,67440,70.25,480,0.0_17.0
434,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,67440,70.25,480,0.0_17.0
435,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,67440,70.25,480,0.0_17.0
436,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,67440,70.25,480,0.0_17.0
437,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,67440,70.25,480,0.0_17.0
438,0.0,,,,,,61.0,,,,,240,note_off,,80.0,61.0,80.0,67680,70.5,480,0.0_17.0
439,0.0,,,,,,57.0,,,,,0,note_off,,80.0,57.0,80.0,67680,70.5,480,0.0_17.0
440,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,67680,70.5,480,0.0_17.0
441,0.0,,,,,,45.0,,,,,0,note_off,,80.0,45.0,80.0,67680,70.5,480,0.0_17.0
442,0.0,,,,,,40.0,,,,,0,note_off,,80.0,40.0,80.0,67680,70.5,480,0.0_17.0
443,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,67680,70.5,480,0.0_17.0
444,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,67680,70.5,480,0.0_17.0
445,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,67680,70.5,480,0.0_17.0
446,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,67680,70.5,480,0.0_17.0
447,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,67680,70.5,480,0.0_17.0
448,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,67680,70.5,480,0.0_17.0
449,0.0,,,,,,64.0,,,,,240,note_off,,80.0,64.0,80.0,67920,70.75,480,0.0_17.0
450,0.0,,,,,,61.0,,,,,0,note_off,,80.0,61.0,80.0,67920,70.75,480,0.0_17.0
451,0.0,,,,,,57.0,,,,,0,note_off,,80.0,57.0,80.0,67920,70.75,480,0.0_17.0
452,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,67920,70.75,480,0.0_17.0
453,0.0,,,,,,45.0,,,,,0,note_off,,80.0,45.0,80.0,67920,70.75,480,0.0_17.0
454,0.0,,,,,,40.0,,,,,0,note_off,,80.0,40.0,80.0,67920,70.75,480,0.0_17.0
455,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,67920,70.75,480,0.0_17.0
456,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,67920,70.75,480,0.0_17.0
457,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,67920,70.75,480,0.0_17.0
458,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,67920,70.75,480,0.0_17.0
459,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,67920,70.75,480,0.0_17.0
460,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,67920,70.75,480,0.0_17.0
461,0.0,,,,,,64.0,,,,,240,note_off,,80.0,64.0,80.0,68160,71.0,480,0.0_17.0
462,0.0,,,,,,61.0,,,,,0,note_off,,80.0,61.0,80.0,68160,71.0,480,0.0_17.0
463,0.0,,,,,,57.0,,,,,0,note_off,,80.0,57.0,80.0,68160,71.0,480,0.0_17.0
464,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,68160,71.0,480,0.0_17.0
465,0.0,,,,,,45.0,,,,,0,note_off,,80.0,45.0,80.0,68160,71.0,480,0.0_17.0
466,0.0,,,,,,40.0,,,,,0,note_off,,80.0,40.0,80.0,68160,71.0,480,0.0_17.0
467,0.0,,,,,,50.0,,,,,46080,note_on,,95.0,50.0,95.0,114240,119.0,480,0.0_29.0
468,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,114240,119.0,480,0.0_29.0
469,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,114480,119.25,480,0.0_29.0
470,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,114480,119.25,480,0.0_29.0
471,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,114480,119.25,480,0.0_29.0
472,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,114480,119.25,480,0.0_29.0
473,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,114720,119.5,480,0.0_29.0
474,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,114720,119.5,480,0.0_29.0
475,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,114720,119.5,480,0.0_29.0
476,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,114720,119.5,480,0.0_29.0
477,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,114960,119.75,480,0.0_29.0
478,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,114960,119.75,480,0.0_29.0
479,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,114960,119.75,480,0.0_29.0
480,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,114960,119.75,480,0.0_29.0
481,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,115200,120.0,480,0.0_30.0
482,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,115200,120.0,480,0.0_30.0
483,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,115200,120.0,480,0.0_30.0
484,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,115200,120.0,480,0.0_30.0
485,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,115440,120.25,480,0.0_30.0
486,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,115440,120.25,480,0.0_30.0
487,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,115440,120.25,480,0.0_30.0
488,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,115440,120.25,480,0.0_30.0
489,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,115680,120.5,480,0.0_30.0
490,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,115680,120.5,480,0.0_30.0
491,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,115680,120.5,480,0.0_30.0
492,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,115680,120.5,480,0.0_30.0
493,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,115920,120.75,480,0.0_30.0
494,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,115920,120.75,480,0.0_30.0
495,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,115920,120.75,480,0.0_30.0
496,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,115920,120.75,480,0.0_30.0
497,0.0,,,,,,50.0,,,,,240,note_off,,80.0,50.0,80.0,116160,121.0,480,0.0_30.0
498,0.0,,,,,,43.0,,,,,0,note_off,,80.0,43.0,80.0,116160,121.0,480,0.0_30.0
499,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,116160,121.0,480,0.0_30.0
500,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,116160,121.0,480,0.0_30.0
