,channel,clocks_per_click,control,denominator,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,channel_meta,instrument
1574,0.0,,,,,58.0,,,,,240,note_off,,95.0,58.0,95.0,159420,83.03125,960,0.0_20.0,,
1575,0.0,,,,,51.0,,,,,0,note_off,,95.0,51.0,95.0,159420,83.03125,960,0.0_20.0,,
1576,0.0,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,159420,83.03125,960,0.0_20.0,,
1577,0.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,159420,83.03125,960,0.0_20.0,,
1578,0.0,,,,,57.0,,,,,480,note_off,,95.0,57.0,95.0,159900,83.28125,960,0.0_20.0,,
1579,0.0,,,,,50.0,,,,,0,note_off,,95.0,50.0,95.0,159900,83.28125,960,0.0_20.0,,
1580,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,159900,83.28125,960,0.0_20.0,,
1581,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,160140,83.40625,960,0.0_20.0,,
1582,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,160380,83.53125,960,0.0_20.0,,
1583,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,160620,83.65625,960,0.0_20.0,,
1584,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,160620,83.65625,960,0.0_20.0,,
1585,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,39960,20.8125,960,1.0_5.0,,
1586,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,160680,83.6875,960,0.0_20.0,,
1587,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,39960,20.8125,960,1.0_5.0,,
1588,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,39960,20.8125,960,1.0_5.0,,
1589,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,160680,83.6875,960,0.0_20.0,,
1590,1.0,,,,,51.0,,,,,960,note_off,,95.0,51.0,95.0,40920,21.3125,960,1.0_5.0,,
1591,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,160680,83.6875,960,0.0_20.0,,
1592,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,160680,83.6875,960,0.0_20.0,,
1593,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,160920,83.8125,960,0.0_20.0,,
1594,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,161160,83.9375,960,0.0_20.0,,
1595,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,161400,84.0625,960,0.0_21.0,,
1596,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,161400,84.0625,960,0.0_21.0,,
1597,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,161640,84.1875,960,0.0_21.0,,
1598,0.0,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,161640,84.1875,960,0.0_21.0,,
1599,0.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,161640,84.1875,960,0.0_21.0,,
1600,0.0,,,,,61.0,,,,,240,note_off,,95.0,61.0,95.0,161880,84.3125,960,0.0_21.0,,
1601,0.0,,,,,54.0,,,,,0,note_off,,95.0,54.0,95.0,161880,84.3125,960,0.0_21.0,,
1602,0.0,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,161880,84.3125,960,0.0_21.0,,
1603,0.0,,,,,53.0,,,,,0,note_on,,95.0,53.0,95.0,161880,84.3125,960,0.0_21.0,,
1604,0.0,,,,,60.0,,,,,240,note_off,,95.0,60.0,95.0,162120,84.4375,960,0.0_21.0,,
1605,0.0,,,,,53.0,,,,,0,note_off,,95.0,53.0,95.0,162120,84.4375,960,0.0_21.0,,
1606,0.0,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,162120,84.4375,960,0.0_21.0,,
1607,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,162120,84.4375,960,0.0_21.0,,
1608,0.0,,,,,59.0,,,,,480,note_off,,95.0,59.0,95.0,162600,84.6875,960,0.0_21.0,,
1609,0.0,,,,,52.0,,,,,0,note_off,,95.0,52.0,95.0,162600,84.6875,960,0.0_21.0,,
1610,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,162600,84.6875,960,0.0_21.0,,
1611,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,162840,84.8125,960,0.0_21.0,,
1612,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,163080,84.9375,960,0.0_21.0,,
1613,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,163320,85.0625,960,0.0_21.0,,
1614,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,163320,85.0625,960,0.0_21.0,,
1615,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,41100,21.40625,960,1.0_5.0,,
1616,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,163380,85.09375,960,0.0_21.0,,
1617,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,41100,21.40625,960,1.0_5.0,,
1618,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,41100,21.40625,960,1.0_5.0,,
1619,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,163380,85.09375,960,0.0_21.0,,
1620,1.0,,,,,51.0,,,,,960,note_off,,95.0,51.0,95.0,42060,21.90625,960,1.0_5.0,,
1621,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,163380,85.09375,960,0.0_21.0,,
1622,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,163380,85.09375,960,0.0_21.0,,
1623,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,163620,85.21875,960,0.0_21.0,,
1624,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,163860,85.34375,960,0.0_21.0,,
1625,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,164100,85.46875,960,0.0_21.0,,
1626,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,164100,85.46875,960,0.0_21.0,,
1627,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,164340,85.59375,960,0.0_21.0,,
1628,0.0,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,164340,85.59375,960,0.0_21.0,,
1629,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,164340,85.59375,960,0.0_21.0,,
1630,0.0,,,,,59.0,,,,,240,note_off,,95.0,59.0,95.0,164580,85.71875,960,0.0_21.0,,
1631,0.0,,,,,52.0,,,,,0,note_off,,95.0,52.0,95.0,164580,85.71875,960,0.0_21.0,,
1632,0.0,,,,,58.0,,,,,0,note_on,,95.0,58.0,95.0,164580,85.71875,960,0.0_21.0,,
1633,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,164580,85.71875,960,0.0_21.0,,
1634,0.0,,,,,58.0,,,,,240,note_off,,95.0,58.0,95.0,164820,85.84375,960,0.0_21.0,,
1635,0.0,,,,,51.0,,,,,0,note_off,,95.0,51.0,95.0,164820,85.84375,960,0.0_21.0,,
1636,0.0,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,164820,85.84375,960,0.0_21.0,,
1637,0.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,164820,85.84375,960,0.0_21.0,,
1638,0.0,,,,,57.0,,,,,480,note_off,,95.0,57.0,95.0,165300,86.09375,960,0.0_21.0,,
1639,0.0,,,,,50.0,,,,,0,note_off,,95.0,50.0,95.0,165300,86.09375,960,0.0_21.0,,
1640,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,165300,86.09375,960,0.0_21.0,,
1641,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,165540,86.21875,960,0.0_21.0,,
1642,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,165780,86.34375,960,0.0_21.0,,
1643,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,166020,86.46875,960,0.0_21.0,,
1644,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,166020,86.46875,960,0.0_21.0,,
1645,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,42240,22.0,960,1.0_5.0,,
1646,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,166080,86.5,960,0.0_21.0,,
1647,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,42240,22.0,960,1.0_5.0,,
1648,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,42240,22.0,960,1.0_5.0,,
1649,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,166080,86.5,960,0.0_21.0,,
1650,1.0,,,,,51.0,,,,,960,note_off,,95.0,51.0,95.0,43200,22.5,960,1.0_5.0,,
1651,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,166080,86.5,960,0.0_21.0,,
1652,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,166080,86.5,960,0.0_21.0,,
1653,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,166320,86.625,960,0.0_21.0,,
1654,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,166320,86.625,960,0.0_21.0,,
1655,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,166560,86.75,960,0.0_21.0,,
1656,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,166560,86.75,960,0.0_21.0,,
1657,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,166800,86.875,960,0.0_21.0,,
1658,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,166800,86.875,960,0.0_21.0,,
1659,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,167040,87.0,960,0.0_21.0,,
1660,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,167040,87.0,960,0.0_21.0,,
1661,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,167040,87.0,960,0.0_21.0,,
1662,0.0,,,,,49.0,,,,,240,note_off,,95.0,49.0,95.0,167280,87.125,960,0.0_21.0,,
1663,0.0,,,,,42.0,,,,,0,note_off,,95.0,42.0,95.0,167280,87.125,960,0.0_21.0,,
1664,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,167280,87.125,960,0.0_21.0,,
1665,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,167280,87.125,960,0.0_21.0,,
1666,0.0,,,,,48.0,,,,,240,note_off,,95.0,48.0,95.0,167520,87.25,960,0.0_21.0,,
1667,0.0,,,,,41.0,,,,,0,note_off,,95.0,41.0,95.0,167520,87.25,960,0.0_21.0,,
1668,0.0,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,167520,87.25,960,0.0_21.0,,
1669,0.0,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,167520,87.25,960,0.0_21.0,,
1670,0.0,,,,,47.0,,,,,480,note_off,,95.0,47.0,95.0,168000,87.5,960,0.0_21.0,,
1671,0.0,,,,,40.0,,,,,0,note_off,,95.0,40.0,95.0,168000,87.5,960,0.0_21.0,,
1672,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,168000,87.5,960,0.0_21.0,,
1673,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,168000,87.5,960,0.0_21.0,,
1674,0.0,,,,,48.0,,,,,2880,note_off,,95.0,48.0,95.0,170880,89.0,960,0.0_22.0,,
1675,0.0,,,,,41.0,,,,,0,note_off,,95.0,41.0,95.0,170880,89.0,960,0.0_22.0,,
1676,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,170880,89.0,960,0.0_22.0,,
1677,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,170880,89.0,960,0.0_22.0,,
1678,0.0,,,,,49.0,,,,,960,note_off,,95.0,49.0,95.0,171840,89.5,960,0.0_22.0,,
1679,0.0,,,,,42.0,,,,,0,note_off,,95.0,42.0,95.0,171840,89.5,960,0.0_22.0,,
1680,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,171840,89.5,960,0.0_22.0,,
1681,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,172080,89.625,960,0.0_22.0,,
1682,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,172080,89.625,960,0.0_22.0,,
1683,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,172320,89.75,960,0.0_22.0,,
1684,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,172320,89.75,960,0.0_22.0,,
1685,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,172560,89.875,960,0.0_22.0,,
1686,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,172560,89.875,960,0.0_22.0,,
1687,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,172800,90.0,960,0.0_22.0,,
1688,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,172800,90.0,960,0.0_22.0,,
1689,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,173040,90.125,960,0.0_22.0,,
1690,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,173040,90.125,960,0.0_22.0,,
1691,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,173280,90.25,960,0.0_22.0,,
1692,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,173280,90.25,960,0.0_22.0,,
1693,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,173520,90.375,960,0.0_22.0,,
1694,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,173520,90.375,960,0.0_22.0,,
1695,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,173760,90.5,960,0.0_22.0,,
1696,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,173760,90.5,960,0.0_22.0,,
1697,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,174000,90.625,960,0.0_22.0,,
1698,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,174000,90.625,960,0.0_22.0,,
1699,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,174240,90.75,960,0.0_22.0,,
1700,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,174240,90.75,960,0.0_22.0,,
1701,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,174240,90.75,960,0.0_22.0,,
1702,0.0,,,,,49.0,,,,,480,note_off,,95.0,49.0,95.0,174720,91.0,960,0.0_22.0,,
1703,0.0,,,,,42.0,,,,,0,note_off,,95.0,42.0,95.0,174720,91.0,960,0.0_22.0,,
1704,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,174720,91.0,960,0.0_22.0,,
1705,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,174960,91.125,960,0.0_22.0,,
1706,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,174960,91.125,960,0.0_22.0,,
1707,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,175200,91.25,960,0.0_22.0,,
1708,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,175200,91.25,960,0.0_22.0,,
1709,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,175200,91.25,960,0.0_22.0,,
1710,0.0,,,,,49.0,,,,,480,note_off,,95.0,49.0,95.0,175680,91.5,960,0.0_22.0,,
1711,0.0,,,,,42.0,,,,,0,note_off,,95.0,42.0,95.0,175680,91.5,960,0.0_22.0,,
1712,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,175680,91.5,960,0.0_22.0,,
1713,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,175680,91.5,960,0.0_22.0,,
1714,0.0,,,,,48.0,,,,,2880,note_off,,95.0,48.0,95.0,178560,93.0,960,0.0_23.0,,
1715,0.0,,,,,41.0,,,,,0,note_off,,95.0,41.0,95.0,178560,93.0,960,0.0_23.0,,
1716,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,178560,93.0,960,0.0_23.0,,
1717,0.0,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,178560,93.0,960,0.0_23.0,,
1718,0.0,,,,,52.0,,,,,960,note_off,,95.0,52.0,95.0,179520,93.5,960,0.0_23.0,,
1719,0.0,,,,,45.0,,,,,0,note_off,,95.0,45.0,95.0,179520,93.5,960,0.0_23.0,,
1720,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,179520,93.5,960,0.0_23.0,,
1721,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,179760,93.625,960,0.0_23.0,,
1722,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,179760,93.625,960,0.0_23.0,,
1723,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,180000,93.75,960,0.0_23.0,,
1724,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180000,93.75,960,0.0_23.0,,
1725,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,180240,93.875,960,0.0_23.0,,
1726,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180240,93.875,960,0.0_23.0,,
1727,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,180480,94.0,960,0.0_23.0,,
1728,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180480,94.0,960,0.0_23.0,,
1729,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,180720,94.125,960,0.0_23.0,,
1730,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180720,94.125,960,0.0_23.0,,
1731,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,180960,94.25,960,0.0_23.0,,
1732,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180960,94.25,960,0.0_23.0,,
1733,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,181200,94.375,960,0.0_23.0,,
1734,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,181200,94.375,960,0.0_23.0,,
1735,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,181440,94.5,960,0.0_23.0,,
1736,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,181440,94.5,960,0.0_23.0,,
1737,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,181680,94.625,960,0.0_23.0,,
1738,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,181680,94.625,960,0.0_23.0,,
1739,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,181920,94.75,960,0.0_23.0,,
1740,0.0,,,,,46.0,,,,,0,note_on,,95.0,46.0,95.0,181920,94.75,960,0.0_23.0,,
1741,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,181920,94.75,960,0.0_23.0,,
1742,0.0,,,,,46.0,,,,,480,note_off,,95.0,46.0,95.0,182400,95.0,960,0.0_23.0,,
1743,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,182400,95.0,960,0.0_23.0,,
1744,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,182400,95.0,960,0.0_23.0,,
1745,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,182640,95.125,960,0.0_23.0,,
1746,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,182640,95.125,960,0.0_23.0,,
1747,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,182880,95.25,960,0.0_23.0,,
1748,0.0,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,182880,95.25,960,0.0_23.0,,
1749,0.0,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,182880,95.25,960,0.0_23.0,,
1750,0.0,,,,,47.0,,,,,480,note_off,,95.0,47.0,95.0,183360,95.5,960,0.0_23.0,,
1751,0.0,,,,,40.0,,,,,0,note_off,,95.0,40.0,95.0,183360,95.5,960,0.0_23.0,,
1752,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,183360,95.5,960,0.0_23.0,,
1753,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,183360,95.5,960,0.0_23.0,,
1754,0.0,,,,,48.0,,,,,2880,note_off,,95.0,48.0,95.0,186240,97.0,960,0.0_24.0,,
1755,0.0,,,,,41.0,,,,,0,note_off,,95.0,41.0,95.0,186240,97.0,960,0.0_24.0,,
1756,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,186240,97.0,960,0.0_24.0,,
1757,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,186240,97.0,960,0.0_24.0,,
1758,0.0,,,,,49.0,,,,,960,note_off,,95.0,49.0,95.0,187200,97.5,960,0.0_24.0,,
1759,0.0,,,,,42.0,,,,,0,note_off,,95.0,42.0,95.0,187200,97.5,960,0.0_24.0,,
1760,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,187200,97.5,960,0.0_24.0,,
1761,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,187440,97.625,960,0.0_24.0,,
1762,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,187440,97.625,960,0.0_24.0,,
1763,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,187680,97.75,960,0.0_24.0,,
1764,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,187680,97.75,960,0.0_24.0,,
1765,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,187920,97.875,960,0.0_24.0,,
1766,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,187920,97.875,960,0.0_24.0,,
1767,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,188160,98.0,960,0.0_24.0,,
1768,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,188160,98.0,960,0.0_24.0,,
1769,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,188400,98.125,960,0.0_24.0,,
1770,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,188400,98.125,960,0.0_24.0,,
1771,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,188640,98.25,960,0.0_24.0,,
1772,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,188640,98.25,960,0.0_24.0,,
1773,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,188880,98.375,960,0.0_24.0,,
1774,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,188880,98.375,960,0.0_24.0,,
1775,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,189120,98.5,960,0.0_24.0,,
1776,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,189120,98.5,960,0.0_24.0,,
1777,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,189360,98.625,960,0.0_24.0,,
1778,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,189360,98.625,960,0.0_24.0,,
1779,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,189600,98.75,960,0.0_24.0,,
1780,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,189600,98.75,960,0.0_24.0,,
1781,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,189600,98.75,960,0.0_24.0,,
1782,0.0,,,,,49.0,,,,,480,note_off,,95.0,49.0,95.0,190080,99.0,960,0.0_24.0,,
1783,0.0,,,,,42.0,,,,,0,note_off,,95.0,42.0,95.0,190080,99.0,960,0.0_24.0,,
1784,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,190080,99.0,960,0.0_24.0,,
1785,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,190320,99.125,960,0.0_24.0,,
1786,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,190320,99.125,960,0.0_24.0,,
1787,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,190560,99.25,960,0.0_24.0,,
1788,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,190560,99.25,960,0.0_24.0,,
1789,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,190560,99.25,960,0.0_24.0,,
1790,0.0,,,,,49.0,,,,,480,note_off,,95.0,49.0,95.0,191040,99.5,960,0.0_24.0,,
1791,0.0,,,,,42.0,,,,,0,note_off,,95.0,42.0,95.0,191040,99.5,960,0.0_24.0,,
1792,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,191040,99.5,960,0.0_24.0,,
1793,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,191040,99.5,960,0.0_24.0,,
1794,0.0,,,,,48.0,,,,,2880,note_off,,95.0,48.0,95.0,193920,101.0,960,0.0_25.0,,
1795,0.0,,,,,41.0,,,,,0,note_off,,95.0,41.0,95.0,193920,101.0,960,0.0_25.0,,
1796,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,193920,101.0,960,0.0_25.0,,
1797,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,193920,101.0,960,0.0_25.0,,
1798,0.0,,,,,49.0,,,,,240,note_off,,95.0,49.0,95.0,194160,101.125,960,0.0_25.0,,
1799,0.0,,,,,42.0,,,,,0,note_off,,95.0,42.0,95.0,194160,101.125,960,0.0_25.0,,
1800,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,194160,101.125,960,0.0_25.0,,
1801,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,194160,101.125,960,0.0_25.0,,
1802,0.0,,,,,51.0,,,,,720,note_off,,95.0,51.0,95.0,194880,101.5,960,0.0_25.0,,
1803,0.0,,,,,44.0,,,,,0,note_off,,95.0,44.0,95.0,194880,101.5,960,0.0_25.0,,
1804,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,194880,101.5,960,0.0_25.0,,
1805,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,195120,101.625,960,0.0_25.0,,
1806,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,195360,101.75,960,0.0_25.0,,
1807,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,195600,101.875,960,0.0_25.0,,
1808,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,195600,101.875,960,0.0_25.0,,
1809,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,195840,102.0,960,0.0_25.0,,
1810,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,195840,102.0,960,0.0_25.0,,
1811,0.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,196080,102.125,960,0.0_25.0,,
1812,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,196080,102.125,960,0.0_25.0,,
1813,0.0,,,,,52.0,,,,,720,note_off,,95.0,52.0,95.0,196800,102.5,960,0.0_25.0,,
1814,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,196800,102.5,960,0.0_25.0,,
1815,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,197040,102.625,960,0.0_25.0,,
