,section,tick,event_desc,event_details,note_number,note_velocity,6,note_value,second,octave,note,note_nmd,note_name,angle
382,2,37920,Note_off_c,0,39,95,,39,39.5,3,3,9,A,90
383,2,37920,Note_on_c,0,60,95,,60,39.5,5,0,0,C,0
384,2,37920,Note_on_c,0,53,95,,53,39.5,4,5,11,B,150
385,2,38400,Note_off_c,0,60,95,,60,40.0,5,0,0,C,0
386,2,38400,Note_off_c,0,53,95,,53,40.0,4,5,11,B,150
387,2,38400,Note_on_c,0,39,95,,39,40.0,3,3,9,A,90
388,2,38640,Note_off_c,0,39,95,,39,40.25,3,3,9,A,90
389,2,38640,Note_on_c,0,39,95,,39,40.25,3,3,9,A,90
390,2,38880,Note_off_c,0,39,95,,39,40.5,3,3,9,A,90
391,2,39120,Note_on_c,0,39,95,,39,40.75,3,3,9,A,90
392,2,39300,Note_on_c,1,49,95,,49,40.9375,4,1,7,G,30
393,2,39360,Note_off_c,0,39,95,,39,41.0,3,3,9,A,90
394,2,39360,Note_off_c,1,49,95,,49,41.0,4,1,7,G,30
395,2,39360,Note_on_c,1,51,95,,51,41.0,4,3,9,A,90
396,2,39360,Note_on_c,0,39,95,,39,41.0,3,3,9,A,90
397,2,39840,Note_off_c,1,51,95,,51,41.5,4,3,9,A,90
398,2,39840,Note_off_c,0,39,95,,39,41.5,3,3,9,A,90
399,2,39840,Note_on_c,0,39,95,,39,41.5,3,3,9,A,90
400,2,40080,Note_off_c,0,39,95,,39,41.75,3,3,9,A,90
401,2,40080,Note_on_c,0,39,95,,39,41.75,3,3,9,A,90
402,2,40320,Note_off_c,0,39,95,,39,42.0,3,3,9,A,90
403,2,40560,Note_on_c,0,39,95,,39,42.25,3,3,9,A,90
404,2,40800,Note_off_c,0,39,95,,39,42.5,3,3,9,A,90
405,2,40800,Note_on_c,0,59,95,,59,42.5,4,11,5,F,330
406,2,40800,Note_on_c,0,52,95,,52,42.5,4,4,4,E,120
407,2,41280,Note_off_c,0,59,95,,59,43.0,4,11,5,F,330
408,2,41280,Note_off_c,0,52,95,,52,43.0,4,4,4,E,120
409,2,41280,Note_on_c,0,39,95,,39,43.0,3,3,9,A,90
410,2,41520,Note_off_c,0,39,95,,39,43.25,3,3,9,A,90
411,2,41520,Note_on_c,0,39,95,,39,43.25,3,3,9,A,90
412,2,41760,Note_off_c,0,39,95,,39,43.5,3,3,9,A,90
413,2,41760,Note_on_c,0,57,95,,57,43.5,4,9,3,D#,270
414,2,41760,Note_on_c,0,50,95,,50,43.5,4,2,2,D,60
415,2,42240,Note_off_c,0,57,95,,57,44.0,4,9,3,D#,270
416,2,42240,Note_off_c,0,50,95,,50,44.0,4,2,2,D,60
417,2,42240,Note_on_c,0,39,95,,39,44.0,3,3,9,A,90
418,2,42480,Note_off_c,0,39,95,,39,44.25,3,3,9,A,90
419,2,42480,Note_on_c,0,39,95,,39,44.25,3,3,9,A,90
420,2,42720,Note_off_c,0,39,95,,39,44.5,3,3,9,A,90
421,2,42960,Note_on_c,0,39,95,,39,44.75,3,3,9,A,90
422,2,43140,Note_on_c,1,49,95,,49,44.9375,4,1,7,G,30
423,2,43200,Note_off_c,0,39,95,,39,45.0,3,3,9,A,90
424,2,43200,Note_off_c,1,49,95,,49,45.0,4,1,7,G,30
425,2,43200,Note_on_c,1,51,95,,51,45.0,4,3,9,A,90
426,2,43200,Note_on_c,0,39,95,,39,45.0,3,3,9,A,90
427,2,43680,Note_off_c,1,51,95,,51,45.5,4,3,9,A,90
428,2,43680,Note_off_c,0,39,95,,39,45.5,3,3,9,A,90
429,2,43680,Note_on_c,0,39,95,,39,45.5,3,3,9,A,90
430,2,43920,Note_off_c,0,39,95,,39,45.75,3,3,9,A,90
431,2,43920,Note_on_c,0,39,95,,39,45.75,3,3,9,A,90
432,2,44160,Note_off_c,0,39,95,,39,46.0,3,3,9,A,90
433,2,44400,Note_on_c,0,39,95,,39,46.25,3,3,9,A,90
434,2,44640,Note_off_c,0,39,95,,39,46.5,3,3,9,A,90
435,2,44640,Note_on_c,0,49,95,,49,46.5,4,1,7,G,30
436,2,44640,Note_on_c,0,42,95,,42,46.5,3,6,6,F#,180
437,2,45120,Note_off_c,0,49,95,,49,47.0,4,1,7,G,30
438,2,45120,Note_off_c,0,42,95,,42,47.0,3,6,6,F#,180
439,2,45120,Note_on_c,0,39,95,,39,47.0,3,3,9,A,90
440,2,45360,Note_off_c,0,39,95,,39,47.25,3,3,9,A,90
441,2,45360,Note_on_c,0,39,95,,39,47.25,3,3,9,A,90
442,2,45600,Note_off_c,0,39,95,,39,47.5,3,3,9,A,90
443,2,45600,Note_on_c,0,48,95,,48,47.5,4,0,0,C,0
444,2,45600,Note_on_c,0,41,95,,41,47.5,3,5,11,B,150
445,2,46080,Note_off_c,0,48,95,,48,48.0,4,0,0,C,0
446,2,46080,Note_off_c,0,41,95,,41,48.0,3,5,11,B,150
447,2,46080,Note_on_c,0,39,95,,39,48.0,3,3,9,A,90
448,2,46320,Note_off_c,0,39,95,,39,48.25,3,3,9,A,90
449,2,46320,Note_on_c,0,39,95,,39,48.25,3,3,9,A,90
450,2,46560,Note_off_c,0,39,95,,39,48.5,3,3,9,A,90
451,2,46800,Note_on_c,0,39,95,,39,48.75,3,3,9,A,90
452,2,46980,Note_on_c,1,49,95,,49,48.9375,4,1,7,G,30
453,2,47040,Note_off_c,0,39,95,,39,49.0,3,3,9,A,90
454,2,47040,Note_off_c,1,49,95,,49,49.0,4,1,7,G,30
455,2,47040,Note_on_c,1,51,95,,51,49.0,4,3,9,A,90
456,2,47040,Note_on_c,0,39,95,,39,49.0,3,3,9,A,90
457,2,47520,Note_off_c,1,51,95,,51,49.5,4,3,9,A,90
458,2,47520,Note_off_c,0,39,95,,39,49.5,3,3,9,A,90
459,2,47520,Note_on_c,0,39,95,,39,49.5,3,3,9,A,90
460,2,47760,Note_off_c,0,39,95,,39,49.75,3,3,9,A,90
461,2,47760,Note_on_c,0,39,95,,39,49.75,3,3,9,A,90
462,2,48000,Note_off_c,0,39,95,,39,50.0,3,3,9,A,90
463,2,48240,Note_on_c,0,39,95,,39,50.25,3,3,9,A,90
464,2,48480,Note_off_c,0,39,95,,39,50.5,3,3,9,A,90
465,2,48480,Note_on_c,0,59,95,,59,50.5,4,11,5,F,330
466,2,48480,Note_on_c,0,52,95,,52,50.5,4,4,4,E,120
467,2,48960,Note_off_c,0,59,95,,59,51.0,4,11,5,F,330
468,2,48960,Note_off_c,0,52,95,,52,51.0,4,4,4,E,120
469,2,48960,Note_on_c,0,39,95,,39,51.0,3,3,9,A,90
470,2,49200,Note_off_c,0,39,95,,39,51.25,3,3,9,A,90
471,2,49200,Note_on_c,0,39,95,,39,51.25,3,3,9,A,90
472,2,49440,Note_off_c,0,39,95,,39,51.5,3,3,9,A,90
473,2,49440,Note_on_c,0,57,95,,57,51.5,4,9,3,D#,270
474,2,49440,Note_on_c,0,50,95,,50,51.5,4,2,2,D,60
475,2,49920,Note_off_c,0,57,95,,57,52.0,4,9,3,D#,270
476,2,49920,Note_off_c,0,50,95,,50,52.0,4,2,2,D,60
477,2,49920,Note_on_c,0,39,95,,39,52.0,3,3,9,A,90
478,2,50160,Note_off_c,0,39,95,,39,52.25,3,3,9,A,90
479,2,50160,Note_on_c,0,39,95,,39,52.25,3,3,9,A,90
480,2,50400,Note_off_c,0,39,95,,39,52.5,3,3,9,A,90
481,2,50640,Note_on_c,0,39,95,,39,52.75,3,3,9,A,90
482,2,50820,Note_on_c,1,49,95,,49,52.9375,4,1,7,G,30
483,2,50880,Note_off_c,0,39,95,,39,53.0,3,3,9,A,90
484,2,50880,Note_off_c,1,49,95,,49,53.0,4,1,7,G,30
485,2,50880,Note_on_c,1,51,95,,51,53.0,4,3,9,A,90
486,2,50880,Note_on_c,0,39,95,,39,53.0,3,3,9,A,90
487,2,51360,Note_off_c,1,51,95,,51,53.5,4,3,9,A,90
488,2,51360,Note_off_c,0,39,95,,39,53.5,3,3,9,A,90
489,2,51360,Note_on_c,0,39,95,,39,53.5,3,3,9,A,90
490,2,51600,Note_off_c,0,39,95,,39,53.75,3,3,9,A,90
491,2,51600,Note_on_c,0,39,95,,39,53.75,3,3,9,A,90
492,2,51840,Note_off_c,0,39,95,,39,54.0,3,3,9,A,90
493,2,52080,Note_on_c,0,39,95,,39,54.25,3,3,9,A,90
494,2,52320,Note_off_c,0,39,95,,39,54.5,3,3,9,A,90
495,2,52320,Note_on_c,0,61,95,,61,54.5,5,1,7,G,30
496,2,52320,Note_on_c,0,54,95,,54,54.5,4,6,6,F#,180
497,2,52800,Note_off_c,0,61,95,,61,55.0,5,1,7,G,30
498,2,52800,Note_off_c,0,54,95,,54,55.0,4,6,6,F#,180
499,2,52800,Note_on_c,0,39,95,,39,55.0,3,3,9,A,90
500,2,53040,Note_off_c,0,39,95,,39,55.25,3,3,9,A,90
501,2,53040,Note_on_c,0,39,95,,39,55.25,3,3,9,A,90
502,2,53280,Note_off_c,0,39,95,,39,55.5,3,3,9,A,90
503,2,53280,Note_on_c,0,60,95,,60,55.5,5,0,0,C,0
504,2,53280,Note_on_c,0,53,95,,53,55.5,4,5,11,B,150
505,2,53760,Note_off_c,0,60,95,,60,56.0,5,0,0,C,0
506,2,53760,Note_off_c,0,53,95,,53,56.0,4,5,11,B,150
507,2,53760,Note_on_c,0,39,95,,39,56.0,3,3,9,A,90
508,2,54000,Note_off_c,0,39,95,,39,56.25,3,3,9,A,90
509,2,54000,Note_on_c,0,39,95,,39,56.25,3,3,9,A,90
510,2,54240,Note_off_c,0,39,95,,39,56.5,3,3,9,A,90
511,2,54480,Note_on_c,0,39,95,,39,56.75,3,3,9,A,90
512,2,54660,Note_on_c,1,49,95,,49,56.9375,4,1,7,G,30
513,2,54720,Note_off_c,0,39,95,,39,57.0,3,3,9,A,90
514,2,54720,Note_off_c,1,49,95,,49,57.0,4,1,7,G,30
515,2,54720,Note_on_c,1,51,95,,51,57.0,4,3,9,A,90
516,2,54720,Note_on_c,0,39,95,,39,57.0,3,3,9,A,90
517,2,55200,Note_off_c,1,51,95,,51,57.5,4,3,9,A,90
518,2,55200,Note_off_c,0,39,95,,39,57.5,3,3,9,A,90
519,2,55200,Note_on_c,0,39,95,,39,57.5,3,3,9,A,90
520,2,55440,Note_off_c,0,39,95,,39,57.75,3,3,9,A,90
521,2,55440,Note_on_c,0,39,95,,39,57.75,3,3,9,A,90
522,2,55680,Note_off_c,0,39,95,,39,58.0,3,3,9,A,90
523,2,55920,Note_on_c,0,39,95,,39,58.25,3,3,9,A,90
524,2,56160,Note_off_c,0,39,95,,39,58.5,3,3,9,A,90
525,2,56160,Note_on_c,0,59,95,,59,58.5,4,11,5,F,330
526,2,56160,Note_on_c,0,52,95,,52,58.5,4,4,4,E,120
527,2,56640,Note_off_c,0,59,95,,59,59.0,4,11,5,F,330
528,2,56640,Note_off_c,0,52,95,,52,59.0,4,4,4,E,120
529,2,56640,Note_on_c,0,39,95,,39,59.0,3,3,9,A,90
530,2,56880,Note_off_c,0,39,95,,39,59.25,3,3,9,A,90
531,2,56880,Note_on_c,0,39,95,,39,59.25,3,3,9,A,90
532,2,57120,Note_off_c,0,39,95,,39,59.5,3,3,9,A,90
533,2,57120,Note_on_c,0,57,95,,57,59.5,4,9,3,D#,270
534,2,57120,Note_on_c,0,50,95,,50,59.5,4,2,2,D,60
535,2,57600,Note_off_c,0,57,95,,57,60.0,4,9,3,D#,270
536,2,57600,Note_off_c,0,50,95,,50,60.0,4,2,2,D,60
537,2,57600,Note_on_c,0,39,95,,39,60.0,3,3,9,A,90
538,2,57840,Note_off_c,0,39,95,,39,60.25,3,3,9,A,90
539,2,57840,Note_on_c,0,39,95,,39,60.25,3,3,9,A,90
540,2,58080,Note_off_c,0,39,95,,39,60.5,3,3,9,A,90
541,2,58320,Note_on_c,0,39,95,,39,60.75,3,3,9,A,90
542,2,58500,Note_on_c,1,49,95,,49,60.9375,4,1,7,G,30
543,2,58560,Note_off_c,0,39,95,,39,61.0,3,3,9,A,90
544,2,58560,Note_off_c,1,49,95,,49,61.0,4,1,7,G,30
545,2,58560,Note_on_c,1,51,95,,51,61.0,4,3,9,A,90
546,2,58560,Note_on_c,0,39,95,,39,61.0,3,3,9,A,90
547,2,59040,Note_off_c,1,51,95,,51,61.5,4,3,9,A,90
548,2,59040,Note_off_c,0,39,95,,39,61.5,3,3,9,A,90
549,2,59040,Note_on_c,0,39,95,,39,61.5,3,3,9,A,90
550,2,59280,Note_off_c,0,39,95,,39,61.75,3,3,9,A,90
551,2,59280,Note_on_c,0,39,95,,39,61.75,3,3,9,A,90
552,2,59520,Note_off_c,0,39,95,,39,62.0,3,3,9,A,90
553,2,59760,Note_on_c,0,39,95,,39,62.25,3,3,9,A,90
554,2,60000,Note_off_c,0,39,95,,39,62.5,3,3,9,A,90
555,2,60000,Note_on_c,0,49,95,,49,62.5,4,1,7,G,30
556,2,60000,Note_on_c,0,42,95,,42,62.5,3,6,6,F#,180
557,2,60480,Note_off_c,0,49,95,,49,63.0,4,1,7,G,30
558,2,60480,Note_off_c,0,42,95,,42,63.0,3,6,6,F#,180
559,2,60480,Note_on_c,0,39,95,,39,63.0,3,3,9,A,90
560,2,60720,Note_off_c,0,39,95,,39,63.25,3,3,9,A,90
561,2,60720,Note_on_c,0,39,95,,39,63.25,3,3,9,A,90
562,2,60960,Note_off_c,0,39,95,,39,63.5,3,3,9,A,90
563,2,60960,Note_on_c,0,48,95,,48,63.5,4,0,0,C,0
564,2,60960,Note_on_c,0,41,95,,41,63.5,3,5,11,B,150
565,2,61440,Note_off_c,0,48,95,,48,64.0,4,0,0,C,0
566,2,61440,Note_off_c,0,41,95,,41,64.0,3,5,11,B,150
567,2,61440,Note_on_c,0,39,95,,39,64.0,3,3,9,A,90
568,2,61680,Note_off_c,0,39,95,,39,64.25,3,3,9,A,90
569,2,61920,Note_on_c,0,39,95,,39,64.5,3,3,9,A,90
570,2,62160,Note_off_c,0,39,95,,39,64.75,3,3,9,A,90
571,2,62160,Note_on_c,0,39,95,,39,64.75,3,3,9,A,90
572,2,62340,Note_on_c,1,49,95,,49,64.9375,4,1,7,G,30
573,2,62400,Note_off_c,0,39,95,,39,65.0,3,3,9,A,90
574,2,62400,Note_off_c,1,49,95,,49,65.0,4,1,7,G,30
575,2,62400,Note_on_c,1,51,95,,51,65.0,4,3,9,A,90
576,2,62400,Note_on_c,0,39,95,,39,65.0,3,3,9,A,90
577,2,63360,Note_off_c,1,51,95,,51,66.0,4,3,9,A,90
578,2,63360,Note_off_c,0,39,95,,39,66.0,3,3,9,A,90
579,2,63360,Note_on_c,0,39,95,,39,66.0,3,3,9,A,90
580,2,63600,Note_off_c,0,39,95,,39,66.25,3,3,9,A,90
581,2,63840,Note_on_c,0,39,95,,39,66.5,3,3,9,A,90
582,2,64080,Note_off_c,0,39,95,,39,66.75,3,3,9,A,90
583,2,64080,Note_on_c,0,39,95,,39,66.75,3,3,9,A,90
584,2,64320,Note_off_c,0,39,95,,39,67.0,3,3,9,A,90
585,2,64320,Note_on_c,0,59,95,,59,67.0,4,11,5,F,330
586,2,64320,Note_on_c,0,52,95,,52,67.0,4,4,4,E,120
587,2,64560,Note_off_c,0,59,95,,59,67.25,4,11,5,F,330
588,2,64560,Note_off_c,0,52,95,,52,67.25,4,4,4,E,120
589,2,64560,Note_on_c,0,58,95,,58,67.25,4,10,10,A#,300
590,2,64560,Note_on_c,0,51,95,,51,67.25,4,3,9,A,90
591,2,64800,Note_off_c,0,58,95,,58,67.5,4,10,10,A#,300
592,2,64800,Note_off_c,0,51,95,,51,67.5,4,3,9,A,90
593,2,64800,Note_on_c,0,57,95,,57,67.5,4,9,3,D#,270
594,2,64800,Note_on_c,0,50,95,,50,67.5,4,2,2,D,60
595,2,65280,Note_off_c,0,57,95,,57,68.0,4,9,3,D#,270
596,2,65280,Note_off_c,0,50,95,,50,68.0,4,2,2,D,60
597,2,65280,Note_on_c,0,39,95,,39,68.0,3,3,9,A,90
598,2,65520,Note_off_c,0,39,95,,39,68.25,3,3,9,A,90
599,2,65760,Note_on_c,0,39,95,,39,68.5,3,3,9,A,90
600,2,66000,Note_off_c,0,39,95,,39,68.75,3,3,9,A,90
601,2,66000,Note_on_c,0,39,95,,39,68.75,3,3,9,A,90
602,2,66180,Note_on_c,1,49,95,,49,68.9375,4,1,7,G,30
603,2,66240,Note_off_c,0,39,95,,39,69.0,3,3,9,A,90
604,2,66240,Note_off_c,1,49,95,,49,69.0,4,1,7,G,30
605,2,66240,Note_on_c,1,51,95,,51,69.0,4,3,9,A,90
606,2,66240,Note_on_c,0,39,95,,39,69.0,3,3,9,A,90
607,2,67200,Note_off_c,1,51,95,,51,70.0,4,3,9,A,90
608,2,67200,Note_off_c,0,39,95,,39,70.0,3,3,9,A,90
609,2,67200,Note_on_c,0,39,95,,39,70.0,3,3,9,A,90
610,2,67440,Note_off_c,0,39,95,,39,70.25,3,3,9,A,90
611,2,67680,Note_on_c,0,39,95,,39,70.5,3,3,9,A,90
612,2,67920,Note_off_c,0,39,95,,39,70.75,3,3,9,A,90
613,2,67920,Note_on_c,0,39,95,,39,70.75,3,3,9,A,90
614,2,68160,Note_off_c,0,39,95,,39,71.0,3,3,9,A,90
615,2,68160,Note_on_c,0,61,95,,61,71.0,5,1,7,G,30
616,2,68160,Note_on_c,0,54,95,,54,71.0,4,6,6,F#,180
617,2,68400,Note_off_c,0,61,95,,61,71.25,5,1,7,G,30
618,2,68400,Note_off_c,0,54,95,,54,71.25,4,6,6,F#,180
619,2,68400,Note_on_c,0,60,95,,60,71.25,5,0,0,C,0
620,2,68400,Note_on_c,0,53,95,,53,71.25,4,5,11,B,150
621,2,68640,Note_off_c,0,60,95,,60,71.5,5,0,0,C,0
622,2,68640,Note_off_c,0,53,95,,53,71.5,4,5,11,B,150
623,2,68640,Note_on_c,0,59,95,,59,71.5,4,11,5,F,330
624,2,68640,Note_on_c,0,52,95,,52,71.5,4,4,4,E,120
625,2,69120,Note_off_c,0,59,95,,59,72.0,4,11,5,F,330
626,2,69120,Note_off_c,0,52,95,,52,72.0,4,4,4,E,120
627,2,69120,Note_on_c,0,39,95,,39,72.0,3,3,9,A,90
628,2,69360,Note_off_c,0,39,95,,39,72.25,3,3,9,A,90
629,2,69600,Note_on_c,0,39,95,,39,72.5,3,3,9,A,90
630,2,69840,Note_off_c,0,39,95,,39,72.75,3,3,9,A,90
631,2,69840,Note_on_c,0,39,95,,39,72.75,3,3,9,A,90
632,2,70020,Note_on_c,1,49,95,,49,72.9375,4,1,7,G,30
633,2,70080,Note_off_c,0,39,95,,39,73.0,3,3,9,A,90
634,2,70080,Note_off_c,1,49,95,,49,73.0,4,1,7,G,30
635,2,70080,Note_on_c,1,51,95,,51,73.0,4,3,9,A,90
636,2,70080,Note_on_c,0,39,95,,39,73.0,3,3,9,A,90
637,2,71040,Note_off_c,1,51,95,,51,74.0,4,3,9,A,90
638,2,71040,Note_off_c,0,39,95,,39,74.0,3,3,9,A,90
639,2,71040,Note_on_c,0,39,95,,39,74.0,3,3,9,A,90
640,2,71280,Note_off_c,0,39,95,,39,74.25,3,3,9,A,90
641,2,71520,Note_on_c,0,39,95,,39,74.5,3,3,9,A,90
642,2,71760,Note_off_c,0,39,95,,39,74.75,3,3,9,A,90
643,2,71760,Note_on_c,0,39,95,,39,74.75,3,3,9,A,90
644,2,72000,Note_off_c,0,39,95,,39,75.0,3,3,9,A,90
645,2,72000,Note_on_c,0,59,95,,59,75.0,4,11,5,F,330
646,2,72000,Note_on_c,0,52,95,,52,75.0,4,4,4,E,120
647,2,72240,Note_off_c,0,59,95,,59,75.25,4,11,5,F,330
648,2,72240,Note_off_c,0,52,95,,52,75.25,4,4,4,E,120
649,2,72240,Note_on_c,0,58,95,,58,75.25,4,10,10,A#,300
650,2,72240,Note_on_c,0,51,95,,51,75.25,4,3,9,A,90
651,2,72480,Note_off_c,0,58,95,,58,75.5,4,10,10,A#,300
652,2,72480,Note_off_c,0,51,95,,51,75.5,4,3,9,A,90
653,2,72480,Note_on_c,0,57,95,,57,75.5,4,9,3,D#,270
654,2,72480,Note_on_c,0,50,95,,50,75.5,4,2,2,D,60
655,2,72960,Note_off_c,0,57,95,,57,76.0,4,9,3,D#,270
656,2,72960,Note_off_c,0,50,95,,50,76.0,4,2,2,D,60
657,2,72960,Note_on_c,0,39,95,,39,76.0,3,3,9,A,90
658,2,73200,Note_off_c,0,39,95,,39,76.25,3,3,9,A,90
659,2,73440,Note_on_c,0,39,95,,39,76.5,3,3,9,A,90
660,2,73680,Note_off_c,0,39,95,,39,76.75,3,3,9,A,90
661,2,73680,Note_on_c,0,39,95,,39,76.75,3,3,9,A,90
662,2,73860,Note_on_c,1,49,95,,49,76.9375,4,1,7,G,30
663,2,73920,Note_off_c,0,39,95,,39,77.0,3,3,9,A,90
664,2,73920,Note_off_c,1,49,95,,49,77.0,4,1,7,G,30
665,2,73920,Note_on_c,1,51,95,,51,77.0,4,3,9,A,90
666,2,73920,Note_on_c,0,39,95,,39,77.0,3,3,9,A,90
667,2,74880,Note_off_c,1,51,95,,51,78.0,4,3,9,A,90
668,2,74880,Note_off_c,0,39,95,,39,78.0,3,3,9,A,90
669,2,74880,Note_on_c,0,39,95,,39,78.0,3,3,9,A,90
670,2,75120,Note_off_c,0,39,95,,39,78.25,3,3,9,A,90
671,2,75120,Note_on_c,0,39,95,,39,78.25,3,3,9,A,90
672,2,75360,Note_off_c,0,39,95,,39,78.5,3,3,9,A,90
673,2,75360,Note_on_c,0,39,95,,39,78.5,3,3,9,A,90
674,2,75600,Note_off_c,0,39,95,,39,78.75,3,3,9,A,90
675,2,75600,Note_on_c,0,39,95,,39,78.75,3,3,9,A,90
676,2,75840,Note_off_c,0,39,95,,39,79.0,3,3,9,A,90
677,2,75840,Note_on_c,0,49,95,,49,79.0,4,1,7,G,30
678,2,75840,Note_on_c,0,42,95,,42,79.0,3,6,6,F#,180
679,2,76080,Note_off_c,0,49,95,,49,79.25,4,1,7,G,30
680,2,76080,Note_off_c,0,42,95,,42,79.25,3,6,6,F#,180
681,2,76080,Note_on_c,0,48,95,,48,79.25,4,0,0,C,0
682,2,76080,Note_on_c,0,41,95,,41,79.25,3,5,11,B,150
683,2,76320,Note_off_c,0,48,95,,48,79.5,4,0,0,C,0
684,2,76320,Note_off_c,0,41,95,,41,79.5,3,5,11,B,150
685,2,76320,Note_on_c,0,47,95,,47,79.5,3,11,5,F,330
686,2,76320,Note_on_c,0,40,95,,40,79.5,3,4,4,E,120
687,2,76800,Note_off_c,0,47,95,,47,80.0,3,11,5,F,330
688,2,76800,Note_off_c,0,40,95,,40,80.0,3,4,4,E,120
689,2,76800,Note_on_c,0,39,95,,39,80.0,3,3,9,A,90
690,2,77040,Note_off_c,0,39,95,,39,80.25,3,3,9,A,90
691,2,77280,Note_on_c,0,39,95,,39,80.5,3,3,9,A,90
692,2,77520,Note_off_c,0,39,95,,39,80.75,3,3,9,A,90
693,2,77520,Note_on_c,0,39,95,,39,80.75,3,3,9,A,90
694,2,77700,Note_on_c,1,49,95,,49,80.9375,4,1,7,G,30
695,2,77760,Note_off_c,0,39,95,,39,81.0,3,3,9,A,90
696,2,77760,Note_off_c,1,49,95,,49,81.0,4,1,7,G,30
697,2,77760,Note_on_c,1,51,95,,51,81.0,4,3,9,A,90
698,2,77760,Note_on_c,0,39,95,,39,81.0,3,3,9,A,90
699,2,78720,Note_off_c,1,51,95,,51,82.0,4,3,9,A,90
700,2,78720,Note_off_c,0,39,95,,39,82.0,3,3,9,A,90
701,2,78720,Note_on_c,0,39,95,,39,82.0,3,3,9,A,90
702,2,78960,Note_off_c,0,39,95,,39,82.25,3,3,9,A,90
703,2,79200,Note_on_c,0,39,95,,39,82.5,3,3,9,A,90
704,2,79440,Note_off_c,0,39,95,,39,82.75,3,3,9,A,90
705,2,79440,Note_on_c,0,39,95,,39,82.75,3,3,9,A,90
706,2,79680,Note_off_c,0,39,95,,39,83.0,3,3,9,A,90
707,2,79680,Note_on_c,0,59,95,,59,83.0,4,11,5,F,330
708,2,79680,Note_on_c,0,52,95,,52,83.0,4,4,4,E,120
709,2,79920,Note_off_c,0,59,95,,59,83.25,4,11,5,F,330
710,2,79920,Note_off_c,0,52,95,,52,83.25,4,4,4,E,120
711,2,79920,Note_on_c,0,58,95,,58,83.25,4,10,10,A#,300
712,2,79920,Note_on_c,0,51,95,,51,83.25,4,3,9,A,90
713,2,80160,Note_off_c,0,58,95,,58,83.5,4,10,10,A#,300
714,2,80160,Note_off_c,0,51,95,,51,83.5,4,3,9,A,90
715,2,80160,Note_on_c,0,57,95,,57,83.5,4,9,3,D#,270
716,2,80160,Note_on_c,0,50,95,,50,83.5,4,2,2,D,60
717,2,80640,Note_off_c,0,57,95,,57,84.0,4,9,3,D#,270
718,2,80640,Note_off_c,0,50,95,,50,84.0,4,2,2,D,60
719,2,80640,Note_on_c,0,39,95,,39,84.0,3,3,9,A,90
720,2,80880,Note_off_c,0,39,95,,39,84.25,3,3,9,A,90
721,2,81120,Note_on_c,0,39,95,,39,84.5,3,3,9,A,90
722,2,81360,Note_off_c,0,39,95,,39,84.75,3,3,9,A,90
723,2,81360,Note_on_c,0,39,95,,39,84.75,3,3,9,A,90
724,2,81540,Note_on_c,1,49,95,,49,84.9375,4,1,7,G,30
725,2,81600,Note_off_c,0,39,95,,39,85.0,3,3,9,A,90
726,2,81600,Note_off_c,1,49,95,,49,85.0,4,1,7,G,30
727,2,81600,Note_on_c,1,51,95,,51,85.0,4,3,9,A,90
728,2,81600,Note_on_c,0,39,95,,39,85.0,3,3,9,A,90
729,2,82560,Note_off_c,1,51,95,,51,86.0,4,3,9,A,90
730,2,82560,Note_off_c,0,39,95,,39,86.0,3,3,9,A,90
731,2,82560,Note_on_c,0,39,95,,39,86.0,3,3,9,A,90
732,2,82800,Note_off_c,0,39,95,,39,86.25,3,3,9,A,90
733,2,83040,Note_on_c,0,39,95,,39,86.5,3,3,9,A,90
734,2,83280,Note_off_c,0,39,95,,39,86.75,3,3,9,A,90
735,2,83280,Note_on_c,0,39,95,,39,86.75,3,3,9,A,90
736,2,83520,Note_off_c,0,39,95,,39,87.0,3,3,9,A,90
737,2,83520,Note_on_c,0,61,95,,61,87.0,5,1,7,G,30
738,2,83520,Note_on_c,0,54,95,,54,87.0,4,6,6,F#,180
739,2,83760,Note_off_c,0,61,95,,61,87.25,5,1,7,G,30
740,2,83760,Note_off_c,0,54,95,,54,87.25,4,6,6,F#,180
741,2,83760,Note_on_c,0,60,95,,60,87.25,5,0,0,C,0
742,2,83760,Note_on_c,0,53,95,,53,87.25,4,5,11,B,150
743,2,84000,Note_off_c,0,60,95,,60,87.5,5,0,0,C,0
744,2,84000,Note_off_c,0,53,95,,53,87.5,4,5,11,B,150
745,2,84000,Note_on_c,0,59,95,,59,87.5,4,11,5,F,330
746,2,84000,Note_on_c,0,52,95,,52,87.5,4,4,4,E,120
747,2,84480,Note_off_c,0,59,95,,59,88.0,4,11,5,F,330
748,2,84480,Note_off_c,0,52,95,,52,88.0,4,4,4,E,120
749,2,84480,Note_on_c,0,39,95,,39,88.0,3,3,9,A,90
750,2,84720,Note_off_c,0,39,95,,39,88.25,3,3,9,A,90
751,2,84960,Note_on_c,0,39,95,,39,88.5,3,3,9,A,90
752,2,85200,Note_off_c,0,39,95,,39,88.75,3,3,9,A,90
753,2,85200,Note_on_c,0,39,95,,39,88.75,3,3,9,A,90
754,2,85380,Note_on_c,1,49,95,,49,88.9375,4,1,7,G,30
755,2,85440,Note_off_c,0,39,95,,39,89.0,3,3,9,A,90
756,2,85440,Note_off_c,1,49,95,,49,89.0,4,1,7,G,30
