,channel,clocks_per_click,control,denominator,key,name,notated_32nd_notes_per_beat,note,numerator,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,octave,note_value,note_value_nmd,note_name,angle
515,0.0,,,,,,,69.0,,,,67,note_on,,100.0,69.0,100.0,78660,327.75,5.0,9.0,3,D#,270
517,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,78780,328.25,5.0,7.0,1,C#,210
519,0.0,,,,,,,64.0,,,,0,note_on,,100.0,64.0,100.0,78840,328.5,5.0,4.0,4,E,120
521,0.0,,,,,,,65.0,,,,3,note_on,,100.0,65.0,100.0,79080,329.5,5.0,5.0,11,B,150
523,0.0,,,,,,,64.0,,,,0,note_on,,100.0,64.0,100.0,79140,329.75,5.0,4.0,4,E,120
525,0.0,,,,,,,62.0,,,,0,note_on,,100.0,62.0,100.0,79200,330.0,5.0,2.0,2,D,60
527,0.0,,,,,,,60.0,,,,7,note_on,,100.0,60.0,100.0,79500,331.25,5.0,0.0,0,C,0
529,0.0,,,,,,,60.0,,,,0,note_on,,100.0,60.0,100.0,79560,331.5,5.0,0.0,0,C,0
531,0.0,,,,,,,55.0,,,,660,note_on,,100.0,55.0,100.0,80580,335.75,4.0,7.0,1,C#,210
533,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,80640,336.0,5.0,7.0,1,C#,210
535,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,80760,336.5,5.0,7.0,1,C#,210
537,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,80820,336.75,5.0,7.0,1,C#,210
539,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,80940,337.25,5.0,7.0,1,C#,210
541,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,81000,337.5,5.0,9.0,3,D#,270
543,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,81060,337.75,5.0,9.0,3,D#,270
545,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,81120,338.0,5.0,9.0,3,D#,270
547,0.0,,,,,,,64.0,,,,60,note_on,,100.0,64.0,100.0,81300,338.75,5.0,4.0,4,E,120
549,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,81360,339.0,5.0,7.0,1,C#,210
551,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,81420,339.25,5.0,7.0,1,C#,210
553,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,81480,339.5,5.0,7.0,1,C#,210
555,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,81600,340.0,5.0,7.0,1,C#,210
557,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,81660,340.25,5.0,7.0,1,C#,210
559,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,81720,340.5,5.0,9.0,3,D#,270
561,0.0,,,,,,,69.0,,,,7,note_on,,100.0,69.0,100.0,81840,341.0,5.0,9.0,3,D#,270
563,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,81900,341.25,5.0,9.0,3,D#,270
565,0.0,,,,,,,67.0,,,,0,note_on,,80.0,67.0,80.0,81960,341.5,5.0,7.0,1,C#,210
567,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,82020,341.75,5.0,7.0,1,C#,210
569,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,82080,342.0,5.0,9.0,3,D#,270
571,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,82140,342.25,5.0,9.0,3,D#,270
573,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,82320,343.0,5.0,9.0,3,D#,270
575,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,82380,343.25,5.0,9.0,3,D#,270
577,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,82440,343.5,5.0,9.0,3,D#,270
579,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,82560,344.0,5.0,7.0,1,C#,210
581,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,82620,344.25,5.0,7.0,1,C#,210
583,0.0,,,,,,,65.0,,,,0,note_on,,100.0,65.0,100.0,82680,344.5,5.0,5.0,11,B,150
585,0.0,,,,,,,67.0,,,,0,note_on,,80.0,67.0,80.0,82740,344.75,5.0,7.0,1,C#,210
587,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,82800,345.0,5.0,7.0,1,C#,210
589,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,82860,345.25,5.0,7.0,1,C#,210
591,0.0,,,,,,,55.0,,,,300,note_on,,100.0,55.0,100.0,83460,347.75,4.0,7.0,1,C#,210
593,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,83520,348.0,5.0,7.0,1,C#,210
595,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,83640,348.5,5.0,7.0,1,C#,210
597,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,83700,348.75,5.0,7.0,1,C#,210
599,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,83820,349.25,5.0,7.0,1,C#,210
601,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,83880,349.5,5.0,9.0,3,D#,270
603,0.0,,,,,,,69.0,,,,7,note_on,,100.0,69.0,100.0,84000,350.0,5.0,9.0,3,D#,270
605,0.0,,,,,,,71.0,,,,0,note_on,,100.0,71.0,100.0,84060,350.25,5.0,11.0,5,F,330
607,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,84180,350.75,5.0,7.0,1,C#,210
609,0.0,,,,,,,72.0,,,,0,note_on,,100.0,72.0,100.0,84240,351.0,6.0,0.0,0,C,0
611,0.0,,,,,,,72.0,,,,0,note_on,,100.0,72.0,100.0,84300,351.25,6.0,0.0,0,C,0
613,0.0,,,,,,,72.0,,,,0,note_on,,100.0,72.0,100.0,84360,351.5,6.0,0.0,0,C,0
615,0.0,,,,,,,69.0,,,,3,note_on,,100.0,69.0,100.0,84540,352.25,5.0,9.0,3,D#,270
617,0.0,,,,,,,72.0,,,,0,note_on,,100.0,72.0,100.0,84600,352.5,6.0,0.0,0,C,0
619,0.0,,,,,,,72.0,,,,0,note_on,,100.0,72.0,100.0,84660,352.75,6.0,0.0,0,C,0
621,0.0,,,,,,,74.0,,,,0,note_on,,100.0,74.0,100.0,84720,353.0,6.0,2.0,2,D,60
623,0.0,,,,,,,72.0,,,,67,note_on,,100.0,72.0,100.0,84900,353.75,6.0,0.0,0,C,0
625,0.0,,,,,,,74.0,,,,0,note_on,,100.0,74.0,100.0,84960,354.0,6.0,2.0,2,D,60
627,0.0,,,,,,,74.0,,,,0,note_on,,100.0,74.0,100.0,85020,354.25,6.0,2.0,2,D,60
629,0.0,,,,,,,74.0,,,,0,note_on,,100.0,74.0,100.0,85080,354.5,6.0,2.0,2,D,60
631,0.0,,,,,,,74.0,,,,7,note_on,,100.0,74.0,100.0,85260,355.25,6.0,2.0,2,D,60
633,0.0,,,,,,,76.0,,,,0,note_on,,100.0,76.0,100.0,85320,355.5,6.0,4.0,4,E,120
635,0.0,,,,,,,76.0,,,,7,note_on,,100.0,76.0,100.0,85440,356.0,6.0,4.0,4,E,120
637,0.0,,,,,,,76.0,,,,7,note_on,,100.0,76.0,100.0,85560,356.5,6.0,4.0,4,E,120
639,0.0,,,,,,,74.0,,,,0,note_on,,100.0,74.0,100.0,85620,356.75,6.0,2.0,2,D,60
641,0.0,,,,,,,74.0,,,,0,note_on,,100.0,74.0,100.0,85680,357.0,6.0,2.0,2,D,60
643,0.0,,,,,,,72.0,,,,0,note_on,,80.0,72.0,80.0,85740,357.25,6.0,0.0,0,C,0
645,0.0,,,,,,,72.0,,,,0,note_on,,100.0,72.0,100.0,85800,357.5,6.0,0.0,0,C,0
647,0.0,,,,,,,64.0,,,,60,note_on,,100.0,64.0,100.0,86220,359.25,5.0,4.0,4,E,120
649,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,86340,359.75,5.0,7.0,1,C#,210
651,0.0,,,,,,,69.0,,,,0,note_on,,99.0,69.0,99.0,86400,360.0,5.0,9.0,3,D#,270
653,0.0,,,,,,,69.0,,,,7,note_on,,99.0,69.0,99.0,86580,360.75,5.0,9.0,3,D#,270
655,0.0,,,,,,,69.0,,,,67,note_on,,100.0,69.0,100.0,86940,362.25,5.0,9.0,3,D#,270
657,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,87060,362.75,5.0,7.0,1,C#,210
659,0.0,,,,,,,64.0,,,,0,note_on,,99.0,64.0,99.0,87120,363.0,5.0,4.0,4,E,120
661,0.0,,,,,,,64.0,,,,7,note_on,,99.0,64.0,99.0,87300,363.75,5.0,4.0,4,E,120
663,0.0,,,,,,,64.0,,,,67,note_on,,100.0,64.0,100.0,87660,365.25,5.0,4.0,4,E,120
665,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,87780,365.75,5.0,7.0,1,C#,210
667,0.0,,,,,,,69.0,,,,0,note_on,,99.0,69.0,99.0,87840,366.0,5.0,9.0,3,D#,270
669,0.0,,,,,,,69.0,,,,7,note_on,,99.0,69.0,99.0,88020,366.75,5.0,9.0,3,D#,270
671,0.0,,,,,,,69.0,,,,67,note_on,,100.0,69.0,100.0,88380,368.25,5.0,9.0,3,D#,270
673,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,88500,368.75,5.0,7.0,1,C#,210
675,0.0,,,,,,,64.0,,,,0,note_on,,100.0,64.0,100.0,88560,369.0,5.0,4.0,4,E,120
677,0.0,,,,,,,65.0,,,,3,note_on,,100.0,65.0,100.0,88800,370.0,5.0,5.0,11,B,150
679,0.0,,,,,,,64.0,,,,0,note_on,,100.0,64.0,100.0,88860,370.25,5.0,4.0,4,E,120
681,0.0,,,,,,,62.0,,,,0,note_on,,100.0,62.0,100.0,88920,370.5,5.0,2.0,2,D,60
683,0.0,,,,,,,60.0,,,,7,note_on,,100.0,60.0,100.0,89220,371.75,5.0,0.0,0,C,0
685,0.0,,,,,,,60.0,,,,0,note_on,,100.0,60.0,100.0,89280,372.0,5.0,0.0,0,C,0
687,0.0,,,,,,,55.0,,,,660,note_on,,100.0,55.0,100.0,90300,376.25,4.0,7.0,1,C#,210
689,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,90360,376.5,5.0,7.0,1,C#,210
691,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,90480,377.0,5.0,7.0,1,C#,210
693,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,90540,377.25,5.0,7.0,1,C#,210
695,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,90660,377.75,5.0,7.0,1,C#,210
697,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,90720,378.0,5.0,9.0,3,D#,270
699,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,90780,378.25,5.0,9.0,3,D#,270
701,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,90840,378.5,5.0,9.0,3,D#,270
703,0.0,,,,,,,64.0,,,,60,note_on,,100.0,64.0,100.0,91020,379.25,5.0,4.0,4,E,120
705,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,91080,379.5,5.0,7.0,1,C#,210
707,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,91140,379.75,5.0,7.0,1,C#,210
709,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,91200,380.0,5.0,7.0,1,C#,210
711,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,91320,380.5,5.0,7.0,1,C#,210
713,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,91380,380.75,5.0,7.0,1,C#,210
715,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,91440,381.0,5.0,9.0,3,D#,270
717,0.0,,,,,,,69.0,,,,7,note_on,,100.0,69.0,100.0,91560,381.5,5.0,9.0,3,D#,270
719,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,91620,381.75,5.0,9.0,3,D#,270
721,0.0,,,,,,,67.0,,,,0,note_on,,80.0,67.0,80.0,91680,382.0,5.0,7.0,1,C#,210
723,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,91740,382.25,5.0,7.0,1,C#,210
725,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,91800,382.5,5.0,9.0,3,D#,270
727,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,91860,382.75,5.0,9.0,3,D#,270
729,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,92040,383.5,5.0,9.0,3,D#,270
731,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,92100,383.75,5.0,9.0,3,D#,270
733,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,92160,384.0,5.0,9.0,3,D#,270
735,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,92280,384.5,5.0,7.0,1,C#,210
737,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,92340,384.75,5.0,7.0,1,C#,210
739,0.0,,,,,,,65.0,,,,0,note_on,,100.0,65.0,100.0,92400,385.0,5.0,5.0,11,B,150
741,0.0,,,,,,,67.0,,,,0,note_on,,80.0,67.0,80.0,92460,385.25,5.0,7.0,1,C#,210
743,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,92520,385.5,5.0,7.0,1,C#,210
745,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,92580,385.75,5.0,7.0,1,C#,210
747,0.0,,,,,,,55.0,,,,300,note_on,,100.0,55.0,100.0,93180,388.25,4.0,7.0,1,C#,210
749,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,93240,388.5,5.0,7.0,1,C#,210
751,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,93360,389.0,5.0,7.0,1,C#,210
753,0.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,93420,389.25,5.0,7.0,1,C#,210
755,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,93540,389.75,5.0,7.0,1,C#,210
757,0.0,,,,,,,69.0,,,,0,note_on,,100.0,69.0,100.0,93600,390.0,5.0,9.0,3,D#,270
759,0.0,,,,,,,69.0,,,,7,note_on,,100.0,69.0,100.0,93720,390.5,5.0,9.0,3,D#,270
761,0.0,,,,,,,71.0,,,,0,note_on,,100.0,71.0,100.0,93780,390.75,5.0,11.0,5,F,330
763,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,93900,391.25,5.0,7.0,1,C#,210
765,0.0,,,,,,,72.0,,,,0,note_on,,100.0,72.0,100.0,93960,391.5,6.0,0.0,0,C,0
767,0.0,,,,,,,72.0,,,,0,note_on,,100.0,72.0,100.0,94020,391.75,6.0,0.0,0,C,0
769,0.0,,,,,,,72.0,,,,0,note_on,,100.0,72.0,100.0,94080,392.0,6.0,0.0,0,C,0
771,0.0,,,,,,,69.0,,,,3,note_on,,100.0,69.0,100.0,94260,392.75,5.0,9.0,3,D#,270
773,0.0,,,,,,,72.0,,,,0,note_on,,100.0,72.0,100.0,94320,393.0,6.0,0.0,0,C,0
775,0.0,,,,,,,72.0,,,,0,note_on,,100.0,72.0,100.0,94380,393.25,6.0,0.0,0,C,0
777,0.0,,,,,,,74.0,,,,0,note_on,,100.0,74.0,100.0,94440,393.5,6.0,2.0,2,D,60
779,0.0,,,,,,,72.0,,,,67,note_on,,100.0,72.0,100.0,94620,394.25,6.0,0.0,0,C,0
781,0.0,,,,,,,74.0,,,,0,note_on,,100.0,74.0,100.0,94680,394.5,6.0,2.0,2,D,60
783,0.0,,,,,,,74.0,,,,0,note_on,,100.0,74.0,100.0,94740,394.75,6.0,2.0,2,D,60
785,0.0,,,,,,,74.0,,,,0,note_on,,100.0,74.0,100.0,94800,395.0,6.0,2.0,2,D,60
787,0.0,,,,,,,74.0,,,,7,note_on,,100.0,74.0,100.0,94980,395.75,6.0,2.0,2,D,60
789,0.0,,,,,,,76.0,,,,0,note_on,,100.0,76.0,100.0,95040,396.0,6.0,4.0,4,E,120
791,0.0,,,,,,,76.0,,,,7,note_on,,100.0,76.0,100.0,95160,396.5,6.0,4.0,4,E,120
793,0.0,,,,,,,76.0,,,,7,note_on,,100.0,76.0,100.0,95280,397.0,6.0,4.0,4,E,120
795,0.0,,,,,,,74.0,,,,0,note_on,,100.0,74.0,100.0,95340,397.25,6.0,2.0,2,D,60
797,0.0,,,,,,,74.0,,,,0,note_on,,100.0,74.0,100.0,95400,397.5,6.0,2.0,2,D,60
799,0.0,,,,,,,72.0,,,,0,note_on,,80.0,72.0,80.0,95460,397.75,6.0,0.0,0,C,0
801,0.0,,,,,,,72.0,,,,0,note_on,,100.0,72.0,100.0,95520,398.0,6.0,0.0,0,C,0
803,0.0,,,,,,,64.0,,,,60,note_on,,100.0,64.0,100.0,95940,399.75,5.0,4.0,4,E,120
805,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,96060,400.25,5.0,7.0,1,C#,210
807,0.0,,,,,,,69.0,,,,0,note_on,,99.0,69.0,99.0,96120,400.5,5.0,9.0,3,D#,270
809,0.0,,,,,,,69.0,,,,7,note_on,,99.0,69.0,99.0,96300,401.25,5.0,9.0,3,D#,270
811,0.0,,,,,,,69.0,,,,67,note_on,,100.0,69.0,100.0,96660,402.75,5.0,9.0,3,D#,270
813,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,96780,403.25,5.0,7.0,1,C#,210
815,0.0,,,,,,,64.0,,,,0,note_on,,99.0,64.0,99.0,96840,403.5,5.0,4.0,4,E,120
817,0.0,,,,,,,64.0,,,,7,note_on,,99.0,64.0,99.0,97020,404.25,5.0,4.0,4,E,120
819,0.0,,,,,,,64.0,,,,67,note_on,,100.0,64.0,100.0,97380,405.75,5.0,4.0,4,E,120
821,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,97500,406.25,5.0,7.0,1,C#,210
823,0.0,,,,,,,69.0,,,,0,note_on,,99.0,69.0,99.0,97560,406.5,5.0,9.0,3,D#,270
825,0.0,,,,,,,69.0,,,,7,note_on,,99.0,69.0,99.0,97740,407.25,5.0,9.0,3,D#,270
827,0.0,,,,,,,69.0,,,,67,note_on,,100.0,69.0,100.0,98100,408.75,5.0,9.0,3,D#,270
829,0.0,,,,,,,67.0,,,,7,note_on,,100.0,67.0,100.0,98220,409.25,5.0,7.0,1,C#,210
831,0.0,,,,,,,64.0,,,,0,note_on,,100.0,64.0,100.0,98280,409.5,5.0,4.0,4,E,120
833,0.0,,,,,,,65.0,,,,3,note_on,,100.0,65.0,100.0,98520,410.5,5.0,5.0,11,B,150
835,0.0,,,,,,,64.0,,,,0,note_on,,100.0,64.0,100.0,98580,410.75,5.0,4.0,4,E,120
837,0.0,,,,,,,62.0,,,,0,note_on,,100.0,62.0,100.0,98640,411.0,5.0,2.0,2,D,60
839,0.0,,,,,,,60.0,,,,7,note_on,,100.0,60.0,100.0,98940,412.25,5.0,0.0,0,C,0
841,0.0,,,,,,,60.0,,,,0,note_on,,100.0,60.0,100.0,99000,412.5,5.0,0.0,0,C,0
846,1.0,,,,,,,64.0,,,,0,note_on,,70.0,64.0,70.0,99360,414.0,5.0,4.0,4,E,120
847,1.0,,,,,,,55.0,,,,60,note_on,,70.0,55.0,70.0,99420,414.25,4.0,7.0,1,C#,210
849,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,99480,414.5,5.0,0.0,0,C,0
852,1.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,99540,414.75,4.0,7.0,1,C#,210
853,1.0,,,,,,,67.0,,,,0,note_on,,70.0,67.0,70.0,99540,414.75,5.0,7.0,1,C#,210
854,1.0,,,,,,,64.0,,,,60,note_on,,70.0,64.0,70.0,99600,415.0,5.0,4.0,4,E,120
856,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,99660,415.25,5.0,0.0,0,C,0
860,1.0,,,,,,,64.0,,,,0,note_on,,70.0,64.0,70.0,99720,415.5,5.0,4.0,4,E,120
861,1.0,,,,,,,57.0,,,,60,note_on,,70.0,57.0,70.0,99780,415.75,4.0,9.0,3,D#,270
863,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,99840,416.0,5.0,0.0,0,C,0
866,1.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,99900,416.25,4.0,9.0,3,D#,270
867,1.0,,,,,,,69.0,,,,0,note_on,,70.0,69.0,70.0,99900,416.25,5.0,9.0,3,D#,270
868,1.0,,,,,,,64.0,,,,60,note_on,,70.0,64.0,70.0,99960,416.5,5.0,4.0,4,E,120
870,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,100020,416.75,5.0,0.0,0,C,0
874,1.0,,,,,,,64.0,,,,0,note_on,,70.0,64.0,70.0,100080,417.0,5.0,4.0,4,E,120
875,1.0,,,,,,,55.0,,,,60,note_on,,70.0,55.0,70.0,100140,417.25,4.0,7.0,1,C#,210
877,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,100200,417.5,5.0,0.0,0,C,0
880,1.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,100260,417.75,4.0,7.0,1,C#,210
881,1.0,,,,,,,67.0,,,,0,note_on,,70.0,67.0,70.0,100260,417.75,5.0,7.0,1,C#,210
882,1.0,,,,,,,64.0,,,,60,note_on,,70.0,64.0,70.0,100320,418.0,5.0,4.0,4,E,120
884,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,100380,418.25,5.0,0.0,0,C,0
888,1.0,,,,,,,64.0,,,,0,note_on,,70.0,64.0,70.0,100440,418.5,5.0,4.0,4,E,120
889,1.0,,,,,,,57.0,,,,60,note_on,,70.0,57.0,70.0,100500,418.75,4.0,9.0,3,D#,270
891,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,100560,419.0,5.0,0.0,0,C,0
894,1.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,100620,419.25,4.0,9.0,3,D#,270
895,1.0,,,,,,,69.0,,,,0,note_on,,70.0,69.0,70.0,100620,419.25,5.0,9.0,3,D#,270
896,1.0,,,,,,,64.0,,,,60,note_on,,70.0,64.0,70.0,100680,419.5,5.0,4.0,4,E,120
898,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,100740,419.75,5.0,0.0,0,C,0
902,1.0,,,,,,,64.0,,,,0,note_on,,70.0,64.0,70.0,100800,420.0,5.0,4.0,4,E,120
903,1.0,,,,,,,55.0,,,,60,note_on,,70.0,55.0,70.0,100860,420.25,4.0,7.0,1,C#,210
905,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,100920,420.5,5.0,0.0,0,C,0
908,1.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,100980,420.75,4.0,7.0,1,C#,210
909,1.0,,,,,,,67.0,,,,0,note_on,,70.0,67.0,70.0,100980,420.75,5.0,7.0,1,C#,210
910,1.0,,,,,,,64.0,,,,60,note_on,,70.0,64.0,70.0,101040,421.0,5.0,4.0,4,E,120
912,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,101100,421.25,5.0,0.0,0,C,0
916,1.0,,,,,,,64.0,,,,0,note_on,,70.0,64.0,70.0,101160,421.5,5.0,4.0,4,E,120
917,1.0,,,,,,,57.0,,,,60,note_on,,70.0,57.0,70.0,101220,421.75,4.0,9.0,3,D#,270
919,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,101280,422.0,5.0,0.0,0,C,0
922,1.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,101340,422.25,4.0,9.0,3,D#,270
923,1.0,,,,,,,69.0,,,,0,note_on,,70.0,69.0,70.0,101340,422.25,5.0,9.0,3,D#,270
924,1.0,,,,,,,64.0,,,,60,note_on,,70.0,64.0,70.0,101400,422.5,5.0,4.0,4,E,120
926,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,101460,422.75,5.0,0.0,0,C,0
930,1.0,,,,,,,64.0,,,,0,note_on,,70.0,64.0,70.0,101520,423.0,5.0,4.0,4,E,120
931,1.0,,,,,,,55.0,,,,60,note_on,,70.0,55.0,70.0,101580,423.25,4.0,7.0,1,C#,210
933,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,101640,423.5,5.0,0.0,0,C,0
936,1.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,101700,423.75,4.0,7.0,1,C#,210
937,1.0,,,,,,,67.0,,,,0,note_on,,70.0,67.0,70.0,101700,423.75,5.0,7.0,1,C#,210
938,1.0,,,,,,,64.0,,,,60,note_on,,70.0,64.0,70.0,101760,424.0,5.0,4.0,4,E,120
940,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,101820,424.25,5.0,0.0,0,C,0
944,1.0,,,,,,,64.0,,,,0,note_on,,70.0,64.0,70.0,101880,424.5,5.0,4.0,4,E,120
945,1.0,,,,,,,57.0,,,,60,note_on,,70.0,57.0,70.0,101940,424.75,4.0,9.0,3,D#,270
947,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,102000,425.0,5.0,0.0,0,C,0
950,1.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,102060,425.25,4.0,9.0,3,D#,270
951,1.0,,,,,,,69.0,,,,0,note_on,,70.0,69.0,70.0,102060,425.25,5.0,9.0,3,D#,270
952,1.0,,,,,,,64.0,,,,60,note_on,,70.0,64.0,70.0,102120,425.5,5.0,4.0,4,E,120
954,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,102180,425.75,5.0,0.0,0,C,0
958,1.0,,,,,,,65.0,,,,0,note_on,,70.0,65.0,70.0,102240,426.0,5.0,5.0,11,B,150
959,1.0,,,,,,,57.0,,,,60,note_on,,70.0,57.0,70.0,102300,426.25,4.0,9.0,3,D#,270
961,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,102360,426.5,5.0,0.0,0,C,0
964,1.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,102420,426.75,4.0,9.0,3,D#,270
965,1.0,,,,,,,69.0,,,,0,note_on,,70.0,69.0,70.0,102420,426.75,5.0,9.0,3,D#,270
966,1.0,,,,,,,65.0,,,,60,note_on,,70.0,65.0,70.0,102480,427.0,5.0,5.0,11,B,150
968,1.0,,,,,,,60.0,,,,0,note_on,,70.0,60.0,70.0,102540,427.25,5.0,0.0,0,C,0
972,1.0,,,,,,,67.0,,,,0,note_on,,70.0,67.0,70.0,102600,427.5,5.0,7.0,1,C#,210
973,1.0,,,,,,,59.0,,,,60,note_on,,70.0,59.0,70.0,102660,427.75,4.0,11.0,5,F,330
975,1.0,,,,,,,62.0,,,,0,note_on,,70.0,62.0,70.0,102720,428.0,5.0,2.0,2,D,60
978,1.0,,,,,,,59.0,,,,0,note_on,,70.0,59.0,70.0,102780,428.25,4.0,11.0,5,F,330
979,1.0,,,,,,,71.0,,,,0,note_on,,70.0,71.0,70.0,102780,428.25,5.0,11.0,5,F,330
980,1.0,,,,,,,67.0,,,,60,note_on,,70.0,67.0,70.0,102840,428.5,5.0,7.0,1,C#,210
