,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds
4082,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,702720,732.0
4083,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,703200,732.5
4084,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,703200,732.5
4085,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,703200,732.5
4086,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,703200,732.5
4087,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,703680,733.0
4088,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,703680,733.0
4089,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,703680,733.0
4090,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,703680,733.0
4091,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,704160,733.5
4092,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,704160,733.5
4093,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,704160,733.5
4094,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,704160,733.5
4095,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,704640,734.0
4096,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,704640,734.0
4097,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,704640,734.0
4098,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,704640,734.0
4099,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,705120,734.5
4100,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,705120,734.5
4101,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,705120,734.5
4102,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,705120,734.5
4103,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,705600,735.0
4104,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,705600,735.0
4105,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,705600,735.0
4106,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,705600,735.0
4107,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,706080,735.5
4108,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,706080,735.5
4109,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,706080,735.5
4110,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,706080,735.5
4111,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,706560,736.0
4112,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,706560,736.0
4113,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,706560,736.0
4114,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,706560,736.0
4115,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,707040,736.5
4116,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,707040,736.5
4117,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,707040,736.5
4118,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,707040,736.5
4119,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,707520,737.0
4120,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,707520,737.0
4121,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,707520,737.0
4122,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,707520,737.0
4123,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,708000,737.5
4124,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,708000,737.5
4125,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,708000,737.5
4126,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,708000,737.5
4127,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,708480,738.0
4128,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,708480,738.0
4129,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,708480,738.0
4130,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,708480,738.0
4131,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,708960,738.5
4132,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,708960,738.5
4133,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,708960,738.5
4134,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,708960,738.5
4135,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,709440,739.0
4136,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,709440,739.0
4137,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,709440,739.0
4138,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,709440,739.0
4139,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,709920,739.5
4140,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,709920,739.5
4141,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,709920,739.5
4142,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,709920,739.5
4143,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,710400,740.0
4144,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,710400,740.0
4145,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,710400,740.0
4146,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,710400,740.0
4147,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,710880,740.5
4148,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,710880,740.5
4149,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,710880,740.5
4150,9.0,,,,,,42.0,,,,,480,note_off,,80.0,42.0,80.0,711360,741.0
4151,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,711360,741.0
4152,9.0,,,,,,42.0,,,,,480,note_off,,80.0,42.0,80.0,711840,741.5
4153,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,711840,741.5
4154,9.0,,,,,,42.0,,,,,480,note_off,,80.0,42.0,80.0,712320,742.0
4155,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,712320,742.0
4156,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,712320,742.0
4157,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,712800,742.5
4158,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,712800,742.5
4159,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,712800,742.5
4160,9.0,,,,,,42.0,,,,,480,note_off,,80.0,42.0,80.0,713280,743.0
4161,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,713280,743.0
4162,9.0,,,,,,42.0,,,,,480,note_off,,80.0,42.0,80.0,713760,743.5
4163,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,713760,743.5
4164,9.0,,,,,,42.0,,,,,480,note_off,,80.0,42.0,80.0,714240,744.0
4165,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,714240,744.0
4166,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,714240,744.0
4167,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,714720,744.5
4168,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,714720,744.5
4169,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,714720,744.5
4170,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,714720,744.5
4171,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,715200,745.0
4172,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,715200,745.0
4173,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,715200,745.0
4174,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,715200,745.0
4175,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,715680,745.5
4176,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,715680,745.5
4177,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,715680,745.5
4178,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,715680,745.5
4179,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,716160,746.0
4180,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,716160,746.0
4181,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,716160,746.0
4182,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,716160,746.0
4183,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,716640,746.5
4184,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,716640,746.5
4185,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,716640,746.5
4186,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,716640,746.5
4187,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,717120,747.0
4188,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,717120,747.0
4189,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,717120,747.0
4190,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,717120,747.0
4191,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,717600,747.5
4192,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,717600,747.5
4193,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,717600,747.5
4194,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,717600,747.5
4195,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,718080,748.0
4196,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,718080,748.0
4197,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,718080,748.0
4198,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,718080,748.0
4199,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,718560,748.5
4200,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,718560,748.5
4201,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,718560,748.5
4202,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,718560,748.5
4203,9.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,718800,748.75
4204,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,718800,748.75
4205,9.0,,,,,,57.0,,,,,240,note_off,,80.0,57.0,80.0,719040,749.0
4206,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,719040,749.0
4207,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,719040,749.0
4208,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,719040,749.0
4209,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,719520,749.5
4210,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,719520,749.5
4211,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,719520,749.5
4212,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,719520,749.5
4213,9.0,,,,,,36.0,,,,,240,note_off,,80.0,36.0,80.0,719760,749.75
4214,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,719760,749.75
4215,9.0,,,,,,57.0,,,,,240,note_off,,80.0,57.0,80.0,720000,750.0
4216,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,720000,750.0
4217,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,720000,750.0
4218,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,720000,750.0
4219,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,720480,750.5
4220,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,720480,750.5
4221,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,720480,750.5
4222,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,720480,750.5
4223,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,720960,751.0
4224,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,720960,751.0
4225,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,720960,751.0
4226,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,720960,751.0
4227,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,721440,751.5
4228,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,721440,751.5
4229,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,721440,751.5
4230,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,721440,751.5
4231,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,721920,752.0
4232,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,721920,752.0
4233,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,721920,752.0
4234,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,721920,752.0
4235,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,722400,752.5
4236,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,722400,752.5
4237,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,722400,752.5
4238,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,722400,752.5
4239,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,722880,753.0
4240,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,722880,753.0
4241,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,722880,753.0
4242,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,722880,753.0
4243,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,723360,753.5
4244,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,723360,753.5
4245,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,723360,753.5
4246,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,723360,753.5
4247,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,723840,754.0
4248,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,723840,754.0
4249,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,723840,754.0
4250,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,723840,754.0
4251,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,724320,754.5
4252,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,724320,754.5
4253,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,724320,754.5
4254,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,724320,754.5
4255,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,724800,755.0
4256,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,724800,755.0
4257,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,724800,755.0
4258,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,724800,755.0
4259,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,725280,755.5
4260,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,725280,755.5
4261,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,725280,755.5
4262,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,725280,755.5
4263,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,725760,756.0
4264,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,725760,756.0
4265,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,725760,756.0
4266,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,725760,756.0
4267,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,726240,756.5
4268,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,726240,756.5
4269,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,726240,756.5
4270,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,726240,756.5
4271,9.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,726480,756.75
4272,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,726480,756.75
4273,9.0,,,,,,57.0,,,,,240,note_off,,80.0,57.0,80.0,726720,757.0
4274,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,726720,757.0
4275,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,726720,757.0
4276,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,726720,757.0
4277,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,727200,757.5
4278,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,727200,757.5
4279,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,727200,757.5
4280,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,727200,757.5
4281,9.0,,,,,,36.0,,,,,240,note_off,,80.0,36.0,80.0,727440,757.75
4282,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,727440,757.75
4283,9.0,,,,,,57.0,,,,,240,note_off,,80.0,57.0,80.0,727680,758.0
4284,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,727680,758.0
4285,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,727680,758.0
4286,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,727680,758.0
4287,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,728160,758.5
4288,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,728160,758.5
4289,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,728160,758.5
4290,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,728160,758.5
4291,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,728640,759.0
4292,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,728640,759.0
4293,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,728640,759.0
4294,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,728640,759.0
4295,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,729120,759.5
4296,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,729120,759.5
4297,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,729120,759.5
4298,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,729120,759.5
4299,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,729600,760.0
4300,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,729600,760.0
4301,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,729600,760.0
4302,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,729600,760.0
4303,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,730080,760.5
4304,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,730080,760.5
4305,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,730080,760.5
4306,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,730080,760.5
4307,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,730560,761.0
4308,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,730560,761.0
4309,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,730560,761.0
4310,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,730560,761.0
4311,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,731040,761.5
4312,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,731040,761.5
4313,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,731040,761.5
4314,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,731040,761.5
4315,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,731520,762.0
4316,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,731520,762.0
4317,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,731520,762.0
4318,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,731520,762.0
4319,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,732000,762.5
4320,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,732000,762.5
4321,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,732000,762.5
4322,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,732000,762.5
4323,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,732480,763.0
4324,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,732480,763.0
4325,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,732480,763.0
4326,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,732480,763.0
4327,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,732960,763.5
4328,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,732960,763.5
4329,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,732960,763.5
4330,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,732960,763.5
4331,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,733440,764.0
4332,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,733440,764.0
4333,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,733440,764.0
4334,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,733440,764.0
4335,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,733920,764.5
4336,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,733920,764.5
4337,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,733920,764.5
4338,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,733920,764.5
4339,9.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,734160,764.75
4340,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,734160,764.75
4341,9.0,,,,,,57.0,,,,,240,note_off,,80.0,57.0,80.0,734400,765.0
4342,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,734400,765.0
4343,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,734400,765.0
4344,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,734400,765.0
4345,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,734880,765.5
4346,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,734880,765.5
4347,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,734880,765.5
4348,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,734880,765.5
4349,9.0,,,,,,36.0,,,,,240,note_off,,80.0,36.0,80.0,735120,765.75
4350,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,735120,765.75
4351,9.0,,,,,,57.0,,,,,240,note_off,,80.0,57.0,80.0,735360,766.0
4352,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,735360,766.0
4353,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,735360,766.0
4354,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,735360,766.0
4355,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,735840,766.5
4356,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,735840,766.5
4357,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,735840,766.5
4358,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,735840,766.5
4359,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,736320,767.0
4360,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,736320,767.0
4361,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,736320,767.0
4362,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,736320,767.0
4363,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,736800,767.5
4364,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,736800,767.5
4365,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,736800,767.5
4366,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,736800,767.5
4367,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,737280,768.0
4368,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,737280,768.0
4369,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,737280,768.0
4370,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,737280,768.0
4371,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,737760,768.5
4372,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,737760,768.5
4373,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,737760,768.5
4374,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,737760,768.5
4375,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,738240,769.0
4376,9.0,,,,,,38.0,,,,,0,note_off,,80.0,38.0,80.0,738240,769.0
4377,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,738240,769.0
4378,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,738240,769.0
4379,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,738720,769.5
4380,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,738720,769.5
4381,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,738720,769.5
4382,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,738720,769.5
4383,9.0,,,,,,57.0,,,,,480,note_off,,80.0,57.0,80.0,739200,770.0
