,channel,clocks_per_click,control,denominator,key,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,octave,note_value,note_value_nmd,note_name,angle
12379,5.0,,,,,,,63.0,,,,,,1,note_on,,127.0,63.0,127.0,372439,193.97864583333333,5.0,3.0,9,A,90
12388,1.0,,,,,,,27.0,,,,,,0,note_on,,127.0,27.0,127.0,372480,194.0,2.0,3.0,9,A,90
12389,7.0,,,,,,,82.0,,,,,,0,note_on,,127.0,82.0,127.0,372480,194.0,6.0,10.0,10,A#,300
12390,8.0,,,,,,,39.0,,,,,,0,note_on,,115.0,39.0,115.0,372480,194.0,3.0,3.0,9,A,90
12391,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,372480,194.0,7.0,3.0,9,A,90
12392,8.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,372480,194.0,5.0,10.0,10,A#,300
12393,9.0,,,,,,,57.0,,,,,,0,note_on,,100.0,57.0,100.0,372480,194.0,4.0,9.0,3,D#,270
12394,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,372480,194.0,3.0,6.0,6,F#,180
12395,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,372480,194.0,5.0,10.0,10,A#,300
12396,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,372480,194.0,3.0,0.0,0,C,0
12397,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,372480,194.0,2.0,11.0,5,F,330
12398,11.0,,,,,,,70.0,,,,,,0,note_on,,126.0,70.0,126.0,372480,194.0,5.0,10.0,10,A#,300
12399,11.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,372480,194.0,5.0,7.0,1,C#,210
12400,11.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,372480,194.0,5.0,3.0,9,A,90
12401,3.0,,,,,,,79.0,,,,,,0,note_on,,127.0,79.0,127.0,372480,194.0,6.0,7.0,1,C#,210
12413,9.0,,,,,,,44.0,,,,,,3,note_on,,75.0,44.0,75.0,372720,194.125,3.0,8.0,8,G#,240
12426,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,372960,194.25,3.0,6.0,6,F#,180
12427,10.0,,,,,,,70.0,,,,,,0,note_on,,126.0,70.0,126.0,372960,194.25,5.0,10.0,10,A#,300
12428,10.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,372960,194.25,5.0,3.0,9,A,90
12429,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,372960,194.25,5.0,10.0,10,A#,300
12430,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,372960,194.25,7.0,3.0,9,A,90
12432,10.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,372960,194.25,5.0,7.0,1,C#,210
12440,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,373200,194.375,7.0,3.0,9,A,90
12441,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,373200,194.375,3.0,8.0,8,G#,240
12442,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,373200,194.375,3.0,0.0,0,C,0
12443,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,373200,194.375,2.0,11.0,5,F,330
12455,3.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,373440,194.5,6.0,5.0,11,B,150
12456,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,373440,194.5,6.0,3.0,9,A,90
12457,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,373440,194.5,5.0,3.0,9,A,90
12458,9.0,,,,,,,39.0,,,,,,0,note_on,,125.0,39.0,125.0,373440,194.5,3.0,3.0,9,A,90
12459,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,373440,194.5,2.0,4.0,4,E,120
12460,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,373440,194.5,3.0,6.0,6,F#,180
12461,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,373440,194.5,5.0,10.0,10,A#,300
12462,12.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,373440,194.5,5.0,7.0,1,C#,210
12463,12.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,373440,194.5,5.0,3.0,9,A,90
12464,12.0,,,,,,,70.0,,,,,,0,note_on,,126.0,70.0,126.0,373440,194.5,5.0,10.0,10,A#,300
12474,8.0,,,,,,,87.0,,,,,,16,note_on,,45.0,87.0,45.0,373680,194.625,7.0,3.0,9,A,90
12475,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,373680,194.625,3.0,8.0,8,G#,240
12481,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,373920,194.75,3.0,6.0,6,F#,180
12482,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,373920,194.75,5.0,10.0,10,A#,300
12483,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,373920,194.75,3.0,0.0,0,C,0
12484,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,373920,194.75,2.0,11.0,5,F,330
12492,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,374160,194.875,7.0,3.0,9,A,90
12493,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,374160,194.875,3.0,8.0,8,G#,240
12496,3.0,,,,,,,79.0,,,,,,0,note_on,,127.0,79.0,127.0,374400,195.0,6.0,7.0,1,C#,210
12497,7.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,374400,195.0,6.0,5.0,11,B,150
12498,8.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,374400,195.0,5.0,5.0,11,B,150
12499,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,374400,195.0,3.0,6.0,6,F#,180
12500,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,374400,195.0,5.0,10.0,10,A#,300
12504,8.0,,,,,,,87.0,,,,,,16,note_on,,45.0,87.0,45.0,374640,195.125,7.0,3.0,9,A,90
12505,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,374640,195.125,3.0,8.0,8,G#,240
12508,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,374880,195.25,3.0,6.0,6,F#,180
12509,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,374880,195.25,5.0,10.0,10,A#,300
12510,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,374880,195.25,3.0,0.0,0,C,0
12511,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,374880,195.25,2.0,11.0,5,F,330
12519,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,375120,195.375,3.0,8.0,8,G#,240
12521,3.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,375360,195.5,6.0,5.0,11,B,150
12522,7.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,375360,195.5,5.0,10.0,10,A#,300
12523,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,375360,195.5,7.0,3.0,9,A,90
12524,8.0,,,,,,,58.0,,,,,,0,note_on,,127.0,58.0,127.0,375360,195.5,4.0,10.0,10,A#,300
12525,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,375360,195.5,3.0,6.0,6,F#,180
12526,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,375360,195.5,5.0,10.0,10,A#,300
12527,9.0,,,,,,,39.0,,,,,,0,note_on,,127.0,39.0,127.0,375360,195.5,3.0,3.0,9,A,90
12528,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,375360,195.5,2.0,4.0,4,E,120
12529,11.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,375360,195.5,5.0,7.0,1,C#,210
12530,11.0,,,,,,,72.0,,,,,,0,note_on,,127.0,72.0,127.0,375360,195.5,6.0,0.0,0,C,0
12531,11.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,375360,195.5,5.0,3.0,9,A,90
12539,9.0,,,,,,,44.0,,,,,,9,note_on,,75.0,44.0,75.0,375600,195.625,3.0,8.0,8,G#,240
12544,3.0,,,,,,,79.0,,,,,,0,note_on,,127.0,79.0,127.0,375840,195.75,6.0,7.0,1,C#,210
12545,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,375840,195.75,7.0,3.0,9,A,90
12546,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,375840,195.75,3.0,6.0,6,F#,180
12547,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,375840,195.75,5.0,10.0,10,A#,300
12548,10.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,375840,195.75,5.0,7.0,1,C#,210
12549,10.0,,,,,,,72.0,,,,,,0,note_on,,127.0,72.0,127.0,375840,195.75,6.0,0.0,0,C,0
12550,10.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,375840,195.75,5.0,3.0,9,A,90
12551,11.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,375840,195.75,5.0,7.0,1,C#,210
12552,11.0,,,,,,,70.0,,,,,,0,note_on,,118.0,70.0,118.0,375840,195.75,5.0,10.0,10,A#,300
12553,11.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,375840,195.75,5.0,3.0,9,A,90
12560,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,376080,195.875,3.0,8.0,8,G#,240
12568,7.0,,,,,,,82.0,,,,,,0,note_on,,127.0,82.0,127.0,376320,196.0,6.0,10.0,10,A#,300
12569,8.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,376320,196.0,5.0,10.0,10,A#,300
12570,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,376320,196.0,3.0,6.0,6,F#,180
12571,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,376320,196.0,5.0,10.0,10,A#,300
12572,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,376320,196.0,3.0,0.0,0,C,0
12573,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,376320,196.0,2.0,11.0,5,F,330
12574,10.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,376320,196.0,5.0,7.0,1,C#,210
12575,10.0,,,,,,,70.0,,,,,,0,note_on,,118.0,70.0,118.0,376320,196.0,5.0,10.0,10,A#,300
12576,10.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,376320,196.0,5.0,3.0,9,A,90
12577,12.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,376320,196.0,5.0,7.0,1,C#,210
12578,12.0,,,,,,,72.0,,,,,,0,note_on,,127.0,72.0,127.0,376320,196.0,6.0,0.0,0,C,0
12579,12.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,376320,196.0,5.0,3.0,9,A,90
12585,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,376560,196.125,3.0,8.0,8,G#,240
12593,3.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,376800,196.25,6.0,5.0,11,B,150
12594,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,376800,196.25,7.0,3.0,9,A,90
12595,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,376800,196.25,3.0,6.0,6,F#,180
12596,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,376800,196.25,5.0,10.0,10,A#,300
12597,12.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,376800,196.25,5.0,7.0,1,C#,210
12598,12.0,,,,,,,70.0,,,,,,0,note_on,,118.0,70.0,118.0,376800,196.25,5.0,10.0,10,A#,300
12599,12.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,376800,196.25,5.0,3.0,9,A,90
12606,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,377040,196.375,7.0,3.0,9,A,90
12607,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,377040,196.375,3.0,8.0,8,G#,240
12608,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,377040,196.375,3.0,0.0,0,C,0
12609,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,377040,196.375,2.0,11.0,5,F,330
12617,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,377280,196.5,6.0,3.0,9,A,90
12618,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,377280,196.5,5.0,3.0,9,A,90
12619,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,377280,196.5,3.0,6.0,6,F#,180
12620,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,377280,196.5,5.0,10.0,10,A#,300
12621,9.0,,,,,,,39.0,,,,,,0,note_on,,125.0,39.0,125.0,377280,196.5,3.0,3.0,9,A,90
12622,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,377280,196.5,2.0,4.0,4,E,120
12627,3.0,,,,,,,82.0,,,,,,16,note_on,,127.0,82.0,127.0,377520,196.625,6.0,10.0,10,A#,300
12628,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,377520,196.625,7.0,3.0,9,A,90
12629,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,377520,196.625,3.0,8.0,8,G#,240
12635,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,377760,196.75,3.0,6.0,6,F#,180
12636,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,377760,196.75,5.0,10.0,10,A#,300
12637,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,377760,196.75,3.0,0.0,0,C,0
12638,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,377760,196.75,2.0,11.0,5,F,330
12645,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,378000,196.875,3.0,8.0,8,G#,240
12647,7.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,378240,197.0,6.0,5.0,11,B,150
12648,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,378240,197.0,7.0,3.0,9,A,90
12649,8.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,378240,197.0,5.0,5.0,11,B,150
12650,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,378240,197.0,3.0,6.0,6,F#,180
12651,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,378240,197.0,5.0,10.0,10,A#,300
12654,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,378480,197.125,3.0,8.0,8,G#,240
12656,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,378720,197.25,7.0,3.0,9,A,90
12657,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,378720,197.25,3.0,6.0,6,F#,180
12658,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,378720,197.25,5.0,10.0,10,A#,300
12659,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,378720,197.25,3.0,0.0,0,C,0
12660,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,378720,197.25,2.0,11.0,5,F,330
12669,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,378960,197.375,3.0,8.0,8,G#,240
12671,3.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,379200,197.5,6.0,3.0,9,A,90
12672,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,379200,197.5,6.0,3.0,9,A,90
12673,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,379200,197.5,7.0,3.0,9,A,90
12674,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,379200,197.5,5.0,3.0,9,A,90
12675,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,379200,197.5,3.0,6.0,6,F#,180
12676,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,379200,197.5,5.0,10.0,10,A#,300
12677,9.0,,,,,,,39.0,,,,,,0,note_on,,127.0,39.0,127.0,379200,197.5,3.0,3.0,9,A,90
12678,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,379200,197.5,2.0,4.0,4,E,120
12686,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,379440,197.625,3.0,8.0,8,G#,240
12688,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,379680,197.75,7.0,3.0,9,A,90
12689,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,379680,197.75,3.0,6.0,6,F#,180
12690,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,379680,197.75,5.0,1.0,7,G,30
12691,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,379680,197.75,5.0,10.0,10,A#,300
12696,9.0,,,,,,,61.0,,,,,,6,note_on,,100.0,61.0,100.0,379800,197.8125,5.0,1.0,7,G,30
12704,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,379920,197.875,3.0,8.0,8,G#,240
12705,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,379920,197.875,5.0,1.0,7,G,30
12707,9.0,,,,,,,61.0,,,,,,6,note_on,,100.0,61.0,100.0,380040,197.9375,5.0,1.0,7,G,30
12710,5.0,,,,,,,63.0,,,,,,2,note_on,,113.0,63.0,113.0,380109,197.9734375,5.0,3.0,9,A,90
12711,5.0,,,,,,,55.0,,,,,,11,note_on,,94.0,55.0,94.0,380120,197.97916666666666,4.0,7.0,1,C#,210
12712,5.0,,,,,,,60.0,,,,,,10,note_on,,115.0,60.0,115.0,380130,197.984375,5.0,0.0,0,C,0
12715,1.0,,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,380160,198.0,3.0,0.0,0,C,0
12716,3.0,,,,,,,79.0,,,,,,0,note_on,,127.0,79.0,127.0,380160,198.0,6.0,7.0,1,C#,210
12717,7.0,,,,,,,82.0,,,,,,0,note_on,,127.0,82.0,127.0,380160,198.0,6.0,10.0,10,A#,300
12718,8.0,,,,,,,48.0,,,,,,0,note_on,,126.0,48.0,126.0,380160,198.0,4.0,0.0,0,C,0
12719,8.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,380160,198.0,5.0,10.0,10,A#,300
12720,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,380160,198.0,5.0,1.0,7,G,30
12721,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,380160,198.0,3.0,6.0,6,F#,180
12722,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,380160,198.0,5.0,10.0,10,A#,300
12723,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,380160,198.0,3.0,0.0,0,C,0
12724,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,380160,198.0,2.0,11.0,5,F,330
12725,11.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,380160,198.0,5.0,3.0,9,A,90
12726,11.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,380160,198.0,5.0,0.0,0,C,0
12727,11.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,380160,198.0,5.0,7.0,1,C#,210
12734,8.0,,,,,,,87.0,,,,,,16,note_on,,45.0,87.0,45.0,380400,198.125,7.0,3.0,9,A,90
12735,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,380400,198.125,3.0,8.0,8,G#,240
12741,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,380640,198.25,3.0,6.0,6,F#,180
12742,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,380640,198.25,5.0,10.0,10,A#,300
12743,10.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,380640,198.25,5.0,3.0,9,A,90
12744,10.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,380640,198.25,5.0,0.0,0,C,0
12745,10.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,380640,198.25,5.0,7.0,1,C#,210
12751,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,380880,198.375,3.0,8.0,8,G#,240
12752,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,380880,198.375,3.0,0.0,0,C,0
12753,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,380880,198.375,2.0,11.0,5,F,330
12760,3.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,381120,198.5,6.0,5.0,11,B,150
12761,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,381120,198.5,6.0,3.0,9,A,90
12762,7.0,,,,,,,78.0,,,,,,0,note_on,,72.0,78.0,72.0,381120,198.5,6.0,6.0,6,F#,180
12763,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,381120,198.5,7.0,3.0,9,A,90
12764,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,381120,198.5,5.0,3.0,9,A,90
12765,8.0,,,,,,,66.0,,,,,,0,note_on,,72.0,66.0,72.0,381120,198.5,5.0,6.0,6,F#,180
12766,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,381120,198.5,3.0,6.0,6,F#,180
12767,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,381120,198.5,5.0,10.0,10,A#,300
12768,9.0,,,,,,,39.0,,,,,,0,note_on,,125.0,39.0,125.0,381120,198.5,3.0,3.0,9,A,90
12769,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,381120,198.5,2.0,4.0,4,E,120
12770,12.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,381120,198.5,5.0,3.0,9,A,90
12771,12.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,381120,198.5,5.0,0.0,0,C,0
12772,12.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,381120,198.5,5.0,7.0,1,C#,210
12781,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,381360,198.625,3.0,8.0,8,G#,240
12786,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,381600,198.75,7.0,3.0,9,A,90
12787,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,381600,198.75,3.0,6.0,6,F#,180
12788,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,381600,198.75,5.0,10.0,10,A#,300
12789,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,381600,198.75,3.0,0.0,0,C,0
12790,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,381600,198.75,2.0,11.0,5,F,330
12799,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,381840,198.875,3.0,8.0,8,G#,240
12801,3.0,,,,,,,79.0,,,,,,0,note_on,,127.0,79.0,127.0,382080,199.0,6.0,7.0,1,C#,210
12802,7.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,382080,199.0,6.0,5.0,11,B,150
12803,8.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,382080,199.0,5.0,5.0,11,B,150
12804,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,382080,199.0,3.0,6.0,6,F#,180
12805,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,382080,199.0,5.0,10.0,10,A#,300
12809,8.0,,,,,,,87.0,,,,,,16,note_on,,45.0,87.0,45.0,382320,199.125,7.0,3.0,9,A,90
12810,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,382320,199.125,3.0,8.0,8,G#,240
12813,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,382560,199.25,3.0,6.0,6,F#,180
12814,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,382560,199.25,5.0,10.0,10,A#,300
12815,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,382560,199.25,3.0,0.0,0,C,0
12816,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,382560,199.25,2.0,11.0,5,F,330
12824,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,382800,199.375,3.0,8.0,8,G#,240
12826,3.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,383040,199.5,6.0,5.0,11,B,150
12827,7.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,383040,199.5,5.0,10.0,10,A#,300
12828,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,383040,199.5,7.0,3.0,9,A,90
12829,8.0,,,,,,,58.0,,,,,,0,note_on,,127.0,58.0,127.0,383040,199.5,4.0,10.0,10,A#,300
12830,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,383040,199.5,3.0,6.0,6,F#,180
12831,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,383040,199.5,5.0,10.0,10,A#,300
12832,9.0,,,,,,,39.0,,,,,,0,note_on,,127.0,39.0,127.0,383040,199.5,3.0,3.0,9,A,90
12833,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,383040,199.5,2.0,4.0,4,E,120
12834,11.0,,,,,,,68.0,,,,,,0,note_on,,127.0,68.0,127.0,383040,199.5,5.0,8.0,8,G#,240
12835,11.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,383040,199.5,5.0,0.0,0,C,0
12836,11.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,383040,199.5,5.0,3.0,9,A,90
12843,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,383280,199.625,3.0,8.0,8,G#,240
12848,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,383520,199.75,7.0,3.0,9,A,90
12849,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,383520,199.75,3.0,6.0,6,F#,180
12850,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,383520,199.75,5.0,10.0,10,A#,300
12851,10.0,,,,,,,68.0,,,,,,0,note_on,,127.0,68.0,127.0,383520,199.75,5.0,8.0,8,G#,240
12852,10.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,383520,199.75,5.0,0.0,0,C,0
12853,10.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,383520,199.75,5.0,3.0,9,A,90
