,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,octave,note_value,note_value_nmd,note_name,angle
27,0.0,,,,,,50.0,,,,,46080,note_on,,95.0,50.0,95.0,46080,48.0,4.0,2.0,2,D,60
28,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,46080,48.0,3.0,7.0,1,C#,210
31,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,46320,48.25,4.0,2.0,2,D,60
32,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,46320,48.25,3.0,7.0,1,C#,210
35,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,46560,48.5,4.0,2.0,2,D,60
36,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,46560,48.5,3.0,7.0,1,C#,210
39,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,46800,48.75,4.0,2.0,2,D,60
40,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,46800,48.75,3.0,7.0,1,C#,210
43,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,47040,49.0,4.0,2.0,2,D,60
44,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,47040,49.0,3.0,7.0,1,C#,210
47,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,47280,49.25,4.0,2.0,2,D,60
48,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,47280,49.25,3.0,7.0,1,C#,210
51,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,47520,49.5,4.0,2.0,2,D,60
52,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,47520,49.5,3.0,7.0,1,C#,210
55,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,47760,49.75,4.0,2.0,2,D,60
56,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,47760,49.75,3.0,7.0,1,C#,210
59,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,48000,50.0,3.0,9.0,3,D#,270
60,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,48000,50.0,3.0,4.0,4,E,120
63,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,48240,50.25,3.0,9.0,3,D#,270
64,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,48240,50.25,3.0,4.0,4,E,120
67,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,48480,50.5,4.0,4.0,4,E,120
68,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,48480,50.5,3.0,9.0,3,D#,270
69,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,48480,50.5,3.0,4.0,4,E,120
73,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,48720,50.75,4.0,4.0,4,E,120
74,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,48720,50.75,3.0,9.0,3,D#,270
75,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,48720,50.75,3.0,4.0,4,E,120
79,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,48960,51.0,4.0,9.0,3,D#,270
80,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,48960,51.0,4.0,4.0,4,E,120
81,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,48960,51.0,3.0,9.0,3,D#,270
82,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,48960,51.0,3.0,4.0,4,E,120
87,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,49200,51.25,5.0,1.0,7,G,30
88,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,49200,51.25,4.0,9.0,3,D#,270
89,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,49200,51.25,4.0,4.0,4,E,120
90,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,49200,51.25,3.0,9.0,3,D#,270
91,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,49200,51.25,3.0,4.0,4,E,120
97,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,49440,51.5,5.0,4.0,4,E,120
98,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,49440,51.5,5.0,1.0,7,G,30
99,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,49440,51.5,4.0,9.0,3,D#,270
100,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,49440,51.5,4.0,4.0,4,E,120
101,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,49440,51.5,3.0,9.0,3,D#,270
102,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,49440,51.5,3.0,4.0,4,E,120
109,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,49680,51.75,5.0,4.0,4,E,120
110,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,49680,51.75,5.0,1.0,7,G,30
111,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,49680,51.75,4.0,9.0,3,D#,270
112,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,49680,51.75,4.0,4.0,4,E,120
113,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,49680,51.75,3.0,9.0,3,D#,270
114,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,49680,51.75,3.0,4.0,4,E,120
115,0.0,,,,,,57.0,,,,,210,note_on,,95.0,57.0,95.0,49890,51.96875,4.0,9.0,3,D#,270
116,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,49890,51.96875,4.0,4.0,4,E,120
117,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,49890,51.96875,3.0,9.0,3,D#,270
127,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,49920,52.0,5.0,4.0,4,E,120
128,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,49920,52.0,4.0,11.0,5,F,330
129,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,49920,52.0,4.0,4.0,4,E,120
133,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,50640,52.75,5.0,4.0,4,E,120
134,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,50640,52.75,4.0,11.0,5,F,330
135,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,50640,52.75,4.0,4.0,4,E,120
148,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,50880,53.0,5.0,7.0,1,C#,210
149,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,50880,53.0,5.0,2.0,2,D,60
150,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,50880,53.0,4.0,7.0,1,C#,210
154,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,51240,53.375,5.0,4.0,4,E,120
155,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,51240,53.375,4.0,11.0,5,F,330
156,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,51240,53.375,4.0,4.0,4,E,120
160,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,51600,53.75,5.0,2.0,2,D,60
161,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,51600,53.75,4.0,9.0,3,D#,270
162,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,51600,53.75,4.0,2.0,2,D,60
166,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,51840,54.0,5.0,0.0,0,C,0
167,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,51840,54.0,4.0,7.0,1,C#,210
168,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,51840,54.0,4.0,0.0,0,C,0
172,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,52800,55.0,4.0,11.0,5,F,330
173,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,52800,55.0,4.0,6.0,6,F#,180
174,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,52800,55.0,3.0,11.0,5,F,330
175,0.0,,,,,,57.0,,,,,930,note_on,,95.0,57.0,95.0,53730,55.96875,4.0,9.0,3,D#,270
176,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,53730,55.96875,4.0,4.0,4,E,120
177,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,53730,55.96875,3.0,9.0,3,D#,270
184,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,53760,56.0,5.0,4.0,4,E,120
185,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,53760,56.0,4.0,11.0,5,F,330
186,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,53760,56.0,4.0,4.0,4,E,120
190,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,54480,56.75,5.0,4.0,4,E,120
191,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,54480,56.75,4.0,11.0,5,F,330
192,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,54480,56.75,4.0,4.0,4,E,120
205,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,54720,57.0,5.0,7.0,1,C#,210
206,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,54720,57.0,5.0,2.0,2,D,60
207,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,54720,57.0,4.0,7.0,1,C#,210
211,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,55080,57.375,5.0,4.0,4,E,120
212,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,55080,57.375,4.0,11.0,5,F,330
213,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,55080,57.375,4.0,4.0,4,E,120
217,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,55440,57.75,5.0,2.0,2,D,60
218,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,55440,57.75,4.0,9.0,3,D#,270
219,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,55440,57.75,4.0,2.0,2,D,60
223,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,55680,58.0,5.0,0.0,0,C,0
224,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,55680,58.0,4.0,7.0,1,C#,210
225,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,55680,58.0,4.0,0.0,0,C,0
229,0.0,,,,,,62.0,,,,,0,note_on,,95.0,62.0,95.0,56040,58.375,5.0,2.0,2,D,60
230,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,56040,58.375,4.0,9.0,3,D#,270
231,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,56040,58.375,4.0,2.0,2,D,60
235,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,56400,58.75,5.0,0.0,0,C,0
236,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,56400,58.75,4.0,7.0,1,C#,210
237,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,56400,58.75,4.0,0.0,0,C,0
241,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,56640,59.0,4.0,11.0,5,F,330
242,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,56640,59.0,4.0,6.0,6,F#,180
243,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,56640,59.0,3.0,11.0,5,F,330
244,0.0,,,,,,57.0,,,,,930,note_on,,95.0,57.0,95.0,57570,59.96875,4.0,9.0,3,D#,270
245,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,57570,59.96875,4.0,4.0,4,E,120
246,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,57570,59.96875,3.0,9.0,3,D#,270
253,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,57600,60.0,5.0,4.0,4,E,120
254,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,57600,60.0,4.0,11.0,5,F,330
255,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,57600,60.0,4.0,4.0,4,E,120
259,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,58320,60.75,5.0,4.0,4,E,120
260,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,58320,60.75,4.0,11.0,5,F,330
261,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,58320,60.75,4.0,4.0,4,E,120
274,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,58560,61.0,5.0,7.0,1,C#,210
275,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,58560,61.0,5.0,2.0,2,D,60
276,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,58560,61.0,4.0,7.0,1,C#,210
280,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,58920,61.375,5.0,4.0,4,E,120
281,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,58920,61.375,4.0,11.0,5,F,330
282,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,58920,61.375,4.0,4.0,4,E,120
286,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,59280,61.75,5.0,2.0,2,D,60
287,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,59280,61.75,4.0,9.0,3,D#,270
288,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,59280,61.75,4.0,2.0,2,D,60
292,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,59520,62.0,5.0,0.0,0,C,0
293,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,59520,62.0,4.0,7.0,1,C#,210
294,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,59520,62.0,4.0,0.0,0,C,0
298,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,60480,63.0,4.0,11.0,5,F,330
299,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,60480,63.0,4.0,6.0,6,F#,180
300,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,60480,63.0,3.0,11.0,5,F,330
301,0.0,,,,,,57.0,,,,,930,note_on,,95.0,57.0,95.0,61410,63.96875,4.0,9.0,3,D#,270
302,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,61410,63.96875,4.0,4.0,4,E,120
303,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,61410,63.96875,3.0,9.0,3,D#,270
310,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,61440,64.0,5.0,4.0,4,E,120
311,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,61440,64.0,4.0,11.0,5,F,330
312,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,61440,64.0,4.0,4.0,4,E,120
316,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,62160,64.75,5.0,4.0,4,E,120
317,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,62160,64.75,4.0,11.0,5,F,330
318,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,62160,64.75,4.0,4.0,4,E,120
331,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,62400,65.0,5.0,7.0,1,C#,210
332,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,62400,65.0,5.0,2.0,2,D,60
333,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,62400,65.0,4.0,7.0,1,C#,210
337,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,62760,65.375,5.0,4.0,4,E,120
338,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,62760,65.375,4.0,11.0,5,F,330
339,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,62760,65.375,4.0,4.0,4,E,120
343,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,63120,65.75,5.0,2.0,2,D,60
344,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,63120,65.75,4.0,9.0,3,D#,270
345,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,63120,65.75,4.0,2.0,2,D,60
349,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,63360,66.0,5.0,0.0,0,C,0
350,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,63360,66.0,4.0,7.0,1,C#,210
351,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,63360,66.0,4.0,0.0,0,C,0
355,0.0,,,,,,62.0,,,,,0,note_on,,95.0,62.0,95.0,63720,66.375,5.0,2.0,2,D,60
356,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,63720,66.375,4.0,9.0,3,D#,270
357,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,63720,66.375,4.0,2.0,2,D,60
361,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,64080,66.75,5.0,0.0,0,C,0
362,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,64080,66.75,4.0,7.0,1,C#,210
363,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,64080,66.75,4.0,0.0,0,C,0
367,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,64320,67.0,4.0,11.0,5,F,330
368,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,64320,67.0,4.0,6.0,6,F#,180
369,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,64320,67.0,3.0,11.0,5,F,330
373,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,65280,68.0,4.0,2.0,2,D,60
374,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,65280,68.0,3.0,7.0,1,C#,210
377,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,65520,68.25,4.0,2.0,2,D,60
378,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,65520,68.25,3.0,7.0,1,C#,210
381,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,65760,68.5,4.0,2.0,2,D,60
382,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,65760,68.5,3.0,7.0,1,C#,210
385,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,66000,68.75,4.0,2.0,2,D,60
386,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,66000,68.75,3.0,7.0,1,C#,210
389,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,66240,69.0,4.0,2.0,2,D,60
390,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,66240,69.0,3.0,7.0,1,C#,210
393,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,66480,69.25,4.0,2.0,2,D,60
394,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,66480,69.25,3.0,7.0,1,C#,210
397,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,66720,69.5,4.0,2.0,2,D,60
398,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,66720,69.5,3.0,7.0,1,C#,210
401,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,66960,69.75,4.0,2.0,2,D,60
402,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,66960,69.75,3.0,7.0,1,C#,210
405,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,67200,70.0,3.0,9.0,3,D#,270
406,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,67200,70.0,3.0,4.0,4,E,120
409,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,67440,70.25,3.0,9.0,3,D#,270
410,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,67440,70.25,3.0,4.0,4,E,120
413,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,67680,70.5,4.0,4.0,4,E,120
414,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,67680,70.5,3.0,9.0,3,D#,270
415,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,67680,70.5,3.0,4.0,4,E,120
419,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,67920,70.75,4.0,4.0,4,E,120
420,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,67920,70.75,3.0,9.0,3,D#,270
421,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,67920,70.75,3.0,4.0,4,E,120
425,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,68160,71.0,4.0,9.0,3,D#,270
426,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,68160,71.0,4.0,4.0,4,E,120
427,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,68160,71.0,3.0,9.0,3,D#,270
428,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,68160,71.0,3.0,4.0,4,E,120
433,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,68400,71.25,5.0,1.0,7,G,30
434,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,68400,71.25,4.0,9.0,3,D#,270
435,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,68400,71.25,4.0,4.0,4,E,120
436,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,68400,71.25,3.0,9.0,3,D#,270
437,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,68400,71.25,3.0,4.0,4,E,120
443,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,68640,71.5,5.0,4.0,4,E,120
444,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,68640,71.5,5.0,1.0,7,G,30
445,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,68640,71.5,4.0,9.0,3,D#,270
446,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,68640,71.5,4.0,4.0,4,E,120
447,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,68640,71.5,3.0,9.0,3,D#,270
448,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,68640,71.5,3.0,4.0,4,E,120
455,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,68880,71.75,5.0,4.0,4,E,120
456,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,68880,71.75,5.0,1.0,7,G,30
457,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,68880,71.75,4.0,9.0,3,D#,270
458,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,68880,71.75,4.0,4.0,4,E,120
459,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,68880,71.75,3.0,9.0,3,D#,270
460,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,68880,71.75,3.0,4.0,4,E,120
467,0.0,,,,,,50.0,,,,,46080,note_on,,95.0,50.0,95.0,115200,120.0,4.0,2.0,2,D,60
468,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,115200,120.0,3.0,7.0,1,C#,210
471,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,115440,120.25,4.0,2.0,2,D,60
472,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,115440,120.25,3.0,7.0,1,C#,210
475,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,115680,120.5,4.0,2.0,2,D,60
476,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,115680,120.5,3.0,7.0,1,C#,210
479,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,115920,120.75,4.0,2.0,2,D,60
480,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,115920,120.75,3.0,7.0,1,C#,210
483,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,116160,121.0,4.0,2.0,2,D,60
484,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,116160,121.0,3.0,7.0,1,C#,210
487,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,116400,121.25,4.0,2.0,2,D,60
488,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,116400,121.25,3.0,7.0,1,C#,210
491,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,116640,121.5,4.0,2.0,2,D,60
492,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,116640,121.5,3.0,7.0,1,C#,210
495,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,116880,121.75,4.0,2.0,2,D,60
496,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,116880,121.75,3.0,7.0,1,C#,210
499,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,117120,122.0,3.0,9.0,3,D#,270
500,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,117120,122.0,3.0,4.0,4,E,120
503,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,117360,122.25,3.0,9.0,3,D#,270
504,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,117360,122.25,3.0,4.0,4,E,120
507,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,117600,122.5,4.0,4.0,4,E,120
508,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,117600,122.5,3.0,9.0,3,D#,270
509,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,117600,122.5,3.0,4.0,4,E,120
513,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,117840,122.75,4.0,4.0,4,E,120
514,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,117840,122.75,3.0,9.0,3,D#,270
515,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,117840,122.75,3.0,4.0,4,E,120
519,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,118080,123.0,4.0,9.0,3,D#,270
520,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,118080,123.0,4.0,4.0,4,E,120
521,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,118080,123.0,3.0,9.0,3,D#,270
522,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,118080,123.0,3.0,4.0,4,E,120
527,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,118320,123.25,5.0,1.0,7,G,30
